time	W	temp4	temp5	temp6	temp7
1618453964.5886662	8.893	78.0	83.0	84.0	73.0	
1618453964.6268897	8.893	78.0	83.0	85.0	74.0	
1618453964.6619449	8.893	79.0	84.0	84.0	74.0	
1618453964.6961079	8.893	79.0	84.0	84.0	74.0	
1618453964.7275312	8.893	80.0	84.0	85.0	74.0	
1618453964.7602623	8.893	79.0	84.0	86.0	75.0	
1618453964.794469	8.893	79.0	84.0	85.0	74.0	
1618453964.8307989	8.893	79.0	83.0	84.0	74.0	
1618453964.8691916	8.893	79.0	83.0	84.0	74.0	
1618453964.9059694	8.893	78.0	83.0	83.0	73.0	
1618453964.9459865	8.893	79.0	83.0	84.0	73.0	
1618453964.9829278	8.893	77.0	82.0	83.0	74.0	
1618453965.0167127	8.893	79.0	82.0	84.0	74.0	
1618453965.0509129	8.893	79.0	83.0	84.0	73.0	
1618453965.083366	8.893	78.0	83.0	85.0	74.0	
1618453965.117883	8.893	80.0	84.0	85.0	75.0	
1618453965.1526685	8.893	79.0	84.0	85.0	75.0	
1618453965.1886024	8.893	79.0	84.0	86.0	74.0	
1618453965.2258823	8.893	79.0	84.0	86.0	75.0	
1618453965.2614827	9.851	80.0	85.0	85.0	75.0	
1618453965.3012793	9.851	79.0	83.0	84.0	74.0	
1618453965.338851	9.851	79.0	83.0	83.0	73.0	
1618453965.377239	9.851	78.0	82.0	83.0	73.0	
1618453965.4168859	9.851	78.0	82.0	83.0	73.0	
1618453965.453847	9.851	77.0	81.0	82.0	73.0	
1618453965.4939935	9.851	77.0	81.0	82.0	73.0	
1618453965.534899	9.851	77.0	81.0	82.0	73.0	
1618453965.5724792	9.851	77.0	81.0	83.0	73.0	
1618453965.6100056	9.851	77.0	81.0	83.0	73.0	
1618453965.646865	9.851	77.0	82.0	84.0	73.0	
1618453965.6864069	9.851	77.0	82.0	83.0	73.0	
1618453965.7236922	9.851	78.0	82.0	83.0	73.0	
1618453965.7595587	9.851	77.0	82.0	83.0	73.0	
1618453965.7941287	9.851	78.0	82.0	83.0	73.0	
1618453965.8319492	9.851	78.0	82.0	83.0	73.0	
1618453965.8704257	9.851	77.0	82.0	83.0	73.0	
1618453965.9095898	9.851	77.0	82.0	83.0	73.0	
1618453965.9476428	9.851	77.0	82.0	83.0	73.0	
1618453965.9836717	9.851	77.0	82.0	83.0	72.0	
1618453966.0190866	9.851	78.0	82.0	83.0	73.0	
1618453966.0533066	9.851	78.0	82.0	83.0	73.0	
1618453966.090633	8.939	78.0	82.0	83.0	73.0	
1618453966.1271577	8.939	78.0	82.0	83.0	73.0	
1618453966.1667073	8.939	77.0	82.0	83.0	73.0	
1618453966.2025104	8.939	78.0	82.0	83.0	74.0	
1618453966.2402494	8.939	78.0	82.0	83.0	73.0	
1618453966.2743278	8.939	78.0	82.0	83.0	73.0	
1618453966.311595	8.939	78.0	82.0	84.0	73.0	
1618453966.347682	8.939	78.0	82.0	83.0	73.0	
1618453966.3833783	8.939	79.0	82.0	83.0	73.0	
1618453966.4224741	8.939	78.0	82.0	83.0	74.0	
1618453966.4615364	8.939	77.0	82.0	84.0	74.0	
1618453966.499114	8.939	78.0	82.0	84.0	73.0	
1618453966.5359917	8.939	78.0	82.0	84.0	73.0	
1618453966.5746195	8.939	78.0	82.0	84.0	74.0	
1618453966.612497	8.939	78.0	82.0	83.0	74.0	
