time	W	temp
1618454561.9518383	4.989	83.282	
1618454562.0419114	4.989	82.744	
1618454562.1333163	4.989	82.744	
1618454562.2289124	4.989	82.744	
1618454562.3165486	4.989	82.744	
1618454562.4052572	4.989	82.744	
1618454562.491954	4.989	82.744	
1618454562.583518	4.989	83.282	
1618454562.6721563	4.989	82.744	
1618454562.762538	4.989	83.282	
1618454562.8546321	4.989	82.744	
1618454562.9474556	4.989	82.744	
1618454563.0343788	4.989	82.744	
1618454563.123959	4.989	82.744	
1618454563.2107835	4.989	83.282	
1618454563.2995493	4.989	82.744	
1618454563.3887055	4.989	82.744	
1618454563.4808896	4.989	82.744	
1618454563.5688264	4.989	82.744	
1618454563.6631305	4.989	82.744	
1618454563.7551901	5.023	82.744	
1618454563.8450687	5.023	82.744	
1618454563.932297	5.023	82.744	
1618454564.0216632	5.023	82.744	
1618454564.1158433	5.023	82.744	
1618454564.2109687	5.023	82.744	
1618454564.2991674	5.023	82.744	
1618454564.3886273	5.023	82.744	
1618454564.475191	5.023	82.744	
1618454564.5639346	5.023	82.744	
1618454564.6509795	5.023	82.744	
1618454564.7408652	5.023	82.744	
1618454564.8288486	5.115	82.744	
1618454564.9210558	5.115	82.744	
1618454565.0107713	5.115	83.282	
1618454565.10183	5.115	82.744	
1618454565.1884043	5.115	82.744	
1618454565.2775464	5.115	82.744	
1618454565.3643064	5.115	82.744	
1618454565.4531324	5.115	83.282	
1618454565.548744	5.115	82.744	
1618454565.6384518	5.115	82.744	
1618454565.7312117	5.115	83.82	
1618454565.8225827	4.996	83.282	
1618454565.9119692	4.996	83.282	
1618454566.0023472	4.996	82.744	
1618454566.0925684	4.996	82.744	
1618454566.1871588	4.996	82.744	
1618454566.2744153	4.996	82.744	
1618454566.36995	4.996	83.282	
1618454566.4638476	4.996	83.282	
1618454566.555296	4.996	83.282	
1618454566.6439035	4.996	83.282	
1618454566.7357535	4.996	83.282	
1618454566.8273063	5.05	82.744	
1618454566.9249587	5.05	83.282	
1618454567.0248525	5.05	82.744	
1618454567.1158345	5.05	82.744	
1618454567.2053108	5.05	82.744	
1618454567.30055	5.05	83.282	
1618454567.3909478	5.05	83.282	
1618454567.4912446	5.05	82.744	
1618454567.5820727	5.05	83.282	
1618454567.6729944	5.05	83.282	
1618454567.7671325	4.889	82.744	
1618454567.8597074	4.889	82.744	
1618454567.9552515	4.889	82.744	
1618454568.0513277	4.889	82.744	
1618454568.1420565	4.889	83.282	
1618454568.235153	4.889	82.744	
1618454568.3260486	4.889	82.744	
1618454568.421644	4.889	83.282	
1618454568.5151591	4.889	82.744	
1618454568.608621	4.889	82.744	
1618454568.7028553	4.889	82.744	
1618454568.7934089	4.966	83.282	
1618454568.8893878	4.966	82.744	
1618454568.986891	4.966	82.744	
1618454569.0855145	4.966	82.744	
1618454569.1815202	4.966	83.282	
1618454569.2754815	4.966	83.82	
1618454569.3749053	4.966	82.744	
1618454569.4661493	4.966	82.744	
1618454569.5562775	4.966	83.82	
1618454569.6440334	4.966	82.744	
1618454569.7360752	4.966	83.82	
1618454569.826188	5.08	83.282	
1618454569.9213877	5.08	83.82	
1618454570.0142593	5.08	82.744	
1618454570.105105	5.08	82.744	
1618454570.1936126	5.08	82.744	
1618454570.2837267	5.08	82.744	
1618454570.3724625	5.08	83.282	
1618454570.4686913	5.08	83.282	
1618454570.563639	5.08	82.744	
1618454570.656412	5.08	82.744	
1618454570.74763	4.962	83.82	
1618454570.8452227	4.962	83.282	
1618454570.9382265	4.962	83.82	
1618454571.0338752	4.962	83.282	
1618454571.1303632	4.962	83.282	
1618454571.2206986	4.962	83.282	
1618454571.3088648	4.962	83.82	
1618454571.3989298	4.962	83.282	
1618454571.4899108	4.962	82.744	
1618454571.5827801	4.962	83.282	
1618454571.6734474	4.962	83.82	
1618454571.7691538	4.992	83.282	
1618454571.8643336	4.992	83.282	
1618454571.961291	4.992	83.282	
1618454572.051171	4.992	83.82	
1618454572.1461496	4.992	83.82	
1618454572.2393901	4.992	83.82	
1618454572.3409886	4.992	83.82	
1618454572.438674	4.992	83.282	
1618454572.533955	4.992	83.82	
1618454572.631266	4.992	83.282	
1618454572.7302406	4.992	83.82	
1618454572.8243203	4.889	83.82	
1618454572.9155674	4.889	82.744	
1618454573.0037494	4.889	83.282	
1618454573.097072	4.889	83.82	
1618454573.1884933	4.889	83.82	
1618454573.2825625	4.889	82.744	
1618454573.381142	4.889	83.282	
1618454573.4812074	4.889	83.282	
1618454573.5769162	4.889	82.744	
1618454573.6708941	4.889	83.282	
1618454573.7609432	4.847	83.82	
1618454573.8538115	4.847	83.82	
1618454573.9529374	4.847	83.82	
1618454574.0475698	4.847	83.82	
1618454574.1400802	4.847	82.744	
1618454574.2312133	4.847	83.282	
1618454574.326231	4.847	83.282	
1618454574.422695	4.847	83.82	
1618454574.510974	4.847	83.82	
1618454574.6012495	4.847	83.82	
1618454574.690326	4.847	82.744	
1618454574.7885323	5.073	83.82	
1618454574.887182	5.073	83.82	
1618454574.9774585	5.073	83.82	
1618454575.0675895	5.073	83.282	
1618454575.1684153	5.073	83.82	
1618454575.2659187	5.073	83.282	
1618454575.3606455	5.073	83.82	
1618454575.458843	5.073	82.744	
1618454575.5580359	5.073	83.282	
1618454575.6560519	5.073	83.82	
1618454575.7495413	5.073	83.82	
1618454575.841836	4.874	83.82	
1618454575.9372647	4.874	83.82	
1618454576.0328755	4.874	83.282	
1618454576.1265044	4.874	83.82	
1618454576.2147481	4.874	83.82	
1618454576.306204	4.874	83.82	
1618454576.3946345	4.874	83.82	
1618454576.491825	4.874	83.82	
1618454576.582835	4.874	82.744	
1618454576.6759205	4.874	83.82	
1618454576.773656	4.943	83.82	
1618454576.876238	4.943	83.282	
1618454576.9744616	4.943	83.282	
1618454577.0761633	4.943	83.282	
1618454577.165776	4.943	83.82	
1618454577.260155	4.943	82.744	
1618454577.3538618	4.943	83.82	
1618454577.4507241	4.943	83.82	
