time	W	temp4	temp5	temp6	temp7
1618453054.317085	8.939	79.0	84.0	85.0	75.0	
1618453054.380269	8.939	79.0	84.0	85.0	75.0	
1618453054.4456122	8.939	78.0	83.0	84.0	75.0	
1618453054.508789	8.939	78.0	83.0	84.0	74.0	
1618453054.5755486	8.939	78.0	83.0	84.0	74.0	
1618453054.6354158	8.939	79.0	83.0	85.0	75.0	
1618453054.6989133	8.939	79.0	83.0	85.0	75.0	
1618453054.7584283	8.939	79.0	83.0	85.0	75.0	
1618453054.8208084	8.939	79.0	83.0	85.0	75.0	
1618453054.882863	8.939	79.0	84.0	84.0	75.0	
1618453054.9433954	8.939	79.0	84.0	85.0	75.0	
1618453055.0067923	8.939	78.0	83.0	84.0	75.0	
1618453055.071267	8.939	78.0	83.0	84.0	74.0	
1618453055.1342592	8.855	78.0	83.0	84.0	74.0	
1618453055.1975083	8.855	78.0	82.0	84.0	74.0	
1618453055.2607105	8.855	78.0	83.0	84.0	74.0	
1618453055.3224082	8.855	78.0	83.0	84.0	74.0	
1618453055.3854713	8.855	79.0	83.0	84.0	74.0	
1618453055.444853	8.855	79.0	83.0	85.0	75.0	
1618453055.509899	8.855	79.0	83.0	84.0	74.0	
1618453055.57578	8.855	78.0	83.0	84.0	74.0	
1618453055.639587	8.855	78.0	82.0	83.0	74.0	
1618453055.706944	8.855	78.0	82.0	83.0	74.0	
1618453055.7670364	8.855	78.0	83.0	83.0	74.0	
1618453055.8281705	8.855	79.0	83.0	84.0	74.0	
1618453055.88752	8.855	79.0	83.0	85.0	75.0	
1618453055.946966	8.855	79.0	83.0	85.0	75.0	
1618453056.0092862	8.855	79.0	83.0	84.0	75.0	
1618453056.0714881	8.855	78.0	83.0	84.0	74.0	
1618453056.133843	8.672	78.0	83.0	84.0	74.0	
1618453056.1973772	8.672	78.0	83.0	83.0	74.0	
1618453056.2575152	8.672	78.0	83.0	84.0	74.0	
1618453056.3175132	8.672	79.0	83.0	84.0	75.0	
1618453056.3782434	8.672	79.0	83.0	85.0	75.0	
1618453056.4376554	8.672	79.0	84.0	85.0	75.0	
1618453056.501054	8.672	79.0	83.0	85.0	75.0	
1618453056.5641654	8.672	79.0	83.0	84.0	74.0	
1618453056.6271138	8.672	79.0	83.0	84.0	74.0	
1618453056.6902843	8.672	78.0	83.0	84.0	74.0	
1618453056.7566054	8.672	78.0	82.0	83.0	74.0	
1618453056.8175294	8.672	79.0	83.0	84.0	75.0	
1618453056.8829703	8.672	79.0	83.0	84.0	74.0	
1618453056.9434016	8.672	79.0	83.0	85.0	75.0	
1618453057.0049326	8.672	79.0	83.0	84.0	75.0	
1618453057.066953	8.729	79.0	84.0	84.0	75.0	
1618453057.1307878	8.729	79.0	83.0	85.0	75.0	
1618453057.190275	8.729	80.0	84.0	85.0	75.0	
1618453057.2516572	8.729	80.0	84.0	85.0	75.0	
1618453057.3162227	8.729	79.0	83.0	84.0	75.0	
