time	W	temp4	temp5	temp6	temp7
1618451678.0545986	9.786	74.0	78.0	78.0	68.0	
1618451678.0889614	9.786	74.0	77.0	77.0	68.0	
1618451678.1261182	9.928	73.0	77.0	78.0	68.0	
1618451678.1632445	9.928	72.0	77.0	78.0	69.0	
1618451678.199405	9.928	73.0	78.0	79.0	68.0	
1618451678.2344167	9.928	74.0	78.0	79.0	68.0	
1618451678.2671733	9.928	73.0	78.0	78.0	68.0	
1618451678.3022735	9.928	72.0	78.0	79.0	68.0	
1618451678.3401594	9.928	73.0	78.0	78.0	69.0	
1618451678.373571	9.928	74.0	78.0	78.0	69.0	
1618451678.410992	9.928	74.0	78.0	79.0	69.0	
1618451678.4479785	9.928	74.0	78.0	79.0	68.0	
1618451678.4819503	9.928	73.0	78.0	79.0	68.0	
1618451678.5208063	9.928	74.0	78.0	80.0	68.0	
1618451678.5596654	9.928	72.0	78.0	79.0	68.0	
1618451678.591947	9.928	74.0	77.0	79.0	69.0	
1618451678.627188	9.928	73.0	77.0	79.0	68.0	
1618451678.6641004	9.928	74.0	78.0	79.0	69.0	
1618451678.7014332	9.928	74.0	77.0	79.0	68.0	
1618451678.736267	9.928	74.0	78.0	80.0	69.0	
1618451678.771695	9.928	74.0	78.0	79.0	69.0	
1618451678.8073297	9.928	74.0	78.0	79.0	69.0	
1618451678.8436356	9.928	73.0	78.0	79.0	69.0	
1618451678.8782012	9.928	74.0	78.0	79.0	68.0	
1618451678.9158843	9.928	73.0	78.0	80.0	68.0	
1618451678.9483826	9.928	73.0	78.0	80.0	68.0	
1618451678.982845	9.928	73.0	78.0	79.0	69.0	
1618451679.01748	9.928	74.0	78.0	80.0	69.0	
1618451679.0552728	10.145	74.0	78.0	79.0	68.0	
1618451679.092503	10.145	74.0	78.0	80.0	68.0	
1618451679.12772	10.145	74.0	78.0	80.0	68.0	
1618451679.1651874	10.145	74.0	78.0	80.0	69.0	
1618451679.1988244	10.145	73.0	78.0	80.0	69.0	
1618451679.2340467	10.145	73.0	78.0	80.0	68.0	
1618451679.267322	10.145	74.0	79.0	80.0	69.0	
1618451679.3037312	10.145	73.0	79.0	80.0	68.0	
1618451679.3402462	10.145	74.0	79.0	80.0	69.0	
1618451679.373913	10.145	75.0	78.0	80.0	68.0	
1618451679.4080665	10.145	74.0	78.0	79.0	69.0	
1618451679.4422977	10.145	74.0	78.0	79.0	69.0	
1618451679.4762807	10.145	73.0	78.0	80.0	69.0	
1618451679.5137467	10.145	73.0	78.0	80.0	69.0	
1618451679.5496073	10.145	74.0	78.0	80.0	68.0	
1618451679.5841203	10.145	73.0	79.0	80.0	68.0	
1618451679.6186678	10.145	73.0	79.0	80.0	69.0	
1618451679.6519394	10.145	73.0	78.0	79.0	70.0	
1618451679.6870034	10.145	73.0	78.0	79.0	69.0	
1618451679.7222443	10.145	73.0	78.0	80.0	69.0	
1618451679.7558017	10.145	73.0	78.0	80.0	69.0	
1618451679.7903705	10.145	75.0	78.0	80.0	70.0	
1618451679.828317	10.145	74.0	78.0	80.0	69.0	
1618451679.861541	10.145	75.0	79.0	80.0	69.0	
1618451679.8985395	10.145	74.0	78.0	80.0	69.0	
1618451679.9344432	10.145	73.0	79.0	80.0	69.0	
1618451679.9676492	10.145	74.0	79.0	80.0	70.0	
1618451680.0037298	10.145	74.0	79.0	79.0	69.0	
1618451680.0406914	10.145	74.0	79.0	80.0	69.0	
1618451680.0749402	10.153	74.0	78.0	80.0	70.0	
1618451680.1078537	10.153	74.0	79.0	80.0	69.0	
1618451680.1434405	10.153	74.0	79.0	80.0	69.0	
1618451680.1782658	10.153	74.0	78.0	80.0	70.0	
1618451680.2131486	10.153	74.0	79.0	80.0	70.0	
1618451680.2473106	10.153	74.0	79.0	80.0	70.0	
1618451680.2826462	10.153	73.0	79.0	81.0	70.0	
1618451680.3147388	10.153	74.0	79.0	81.0	70.0	
1618451680.3470469	10.153	73.0	79.0	81.0	70.0	
1618451680.3823216	10.153	74.0	79.0	80.0	69.0	
1618451680.4199152	10.153	73.0	79.0	80.0	69.0	
1618451680.4538786	10.153	74.0	79.0	80.0	69.0	
1618451680.489221	10.153	74.0	79.0	80.0	69.0	
1618451680.526282	10.153	74.0	79.0	80.0	69.0	
1618451680.562153	10.153	74.0	79.0	80.0	69.0	
1618451680.599218	10.153	73.0	78.0	79.0	70.0	
1618451680.6375096	10.153	74.0	79.0	80.0	70.0	
1618451680.6757095	10.153	73.0	79.0	81.0	68.0	
1618451680.7146122	10.153	74.0	79.0	80.0	69.0	
1618451680.752158	10.153	73.0	79.0	81.0	69.0	
1618451680.7888846	10.153	74.0	79.0	80.0	69.0	
1618451680.8246663	10.153	75.0	79.0	81.0	69.0	
1618451680.8611898	10.153	75.0	79.0	80.0	69.0	
1618451680.899501	10.153	75.0	79.0	80.0	70.0	
1618451680.9352958	10.153	75.0	79.0	80.0	70.0	
1618451680.9707494	10.153	74.0	79.0	80.0	70.0	
1618451681.005168	10.153	74.0	78.0	80.0	69.0	
1618451681.0400953	10.153	75.0	79.0	80.0	69.0	
1618451681.07343	10.153	75.0	79.0	81.0	70.0	
1618451681.1050055	10.107	74.0	79.0	80.0	70.0	
1618451681.1396506	10.107	74.0	79.0	81.0	69.0	
1618451681.176616	10.107	73.0	79.0	79.0	69.0	
1618451681.2097254	10.107	75.0	79.0	81.0	69.0	
