time	W	temp4	temp5	temp6	temp7
1618452370.3422225	9.935	78.0	84.0	85.0	74.0	
1618452370.4030724	9.935	78.0	84.0	85.0	74.0	
1618452370.4619594	9.935	79.0	83.0	85.0	74.0	
1618452370.5216866	9.935	79.0	83.0	84.0	74.0	
1618452370.5823467	9.935	78.0	83.0	84.0	73.0	
1618452370.6423697	9.935	77.0	82.0	84.0	73.0	
1618452370.7028334	9.935	77.0	82.0	83.0	73.0	
1618452370.7638524	9.935	77.0	82.0	83.0	72.0	
1618452370.8256369	9.935	77.0	82.0	83.0	72.0	
1618452370.8850448	9.935	78.0	83.0	84.0	73.0	
1618452370.9419167	9.935	78.0	83.0	84.0	73.0	
1618452371.0011582	9.935	78.0	83.0	84.0	73.0	
1618452371.0594823	9.935	78.0	83.0	84.0	73.0	
1618452371.1179838	9.935	78.0	83.0	85.0	74.0	
1618452371.179706	9.065	78.0	83.0	84.0	73.0	
1618452371.2391644	9.065	78.0	83.0	84.0	73.0	
1618452371.2968569	9.065	79.0	83.0	84.0	73.0	
1618452371.3548002	9.065	79.0	84.0	84.0	74.0	
1618452371.4112108	9.065	79.0	84.0	85.0	74.0	
1618452371.4702394	9.065	79.0	84.0	85.0	74.0	
1618452371.5275078	9.065	79.0	84.0	85.0	74.0	
1618452371.5901103	9.065	78.0	83.0	84.0	73.0	
1618452371.65129	9.065	77.0	83.0	84.0	73.0	
1618452371.7127573	9.065	77.0	82.0	83.0	73.0	
1618452371.7750757	9.065	77.0	82.0	83.0	73.0	
1618452371.837623	9.065	77.0	82.0	83.0	73.0	
1618452371.8969817	9.065	78.0	82.0	83.0	73.0	
1618452371.95725	9.065	78.0	83.0	83.0	73.0	
1618452372.0167363	9.065	78.0	83.0	84.0	73.0	
1618452372.074732	9.065	78.0	83.0	84.0	74.0	
1618452372.1372058	9.378	78.0	83.0	84.0	74.0	
1618452372.197079	9.378	78.0	83.0	84.0	74.0	
1618452372.255533	9.378	78.0	83.0	84.0	74.0	
1618452372.313699	9.378	79.0	84.0	84.0	74.0	
1618452372.3735216	9.378	78.0	83.0	84.0	73.0	
1618452372.4355445	9.378	78.0	82.0	84.0	73.0	
1618452372.4978602	9.378	77.0	82.0	83.0	73.0	
1618452372.5580862	9.378	77.0	82.0	83.0	73.0	
1618452372.6216397	9.378	77.0	82.0	83.0	73.0	
1618452372.6790204	9.378	78.0	83.0	84.0	73.0	
1618452372.7375016	9.378	78.0	83.0	84.0	73.0	
1618452372.7949936	9.378	78.0	83.0	84.0	74.0	
1618452372.8511558	9.378	79.0	83.0	84.0	74.0	
1618452372.91004	9.378	78.0	84.0	85.0	74.0	
1618452372.966973	9.378	79.0	84.0	85.0	74.0	
1618452373.0269017	9.378	79.0	84.0	85.0	74.0	
