time	W	temp
1618509789.7804356	5.676	75.212	
1618509789.8524907	5.676	75.212	
1618509789.923336	5.676	75.212	
1618509789.9952703	5.676	75.212	
1618509790.0651083	5.676	75.75	
1618509790.1369686	5.676	75.212	
1618509790.2064466	5.676	75.75	
1618509790.2781322	5.676	75.212	
1618509790.3482504	5.676	75.75	
1618509790.4206824	5.603	75.212	
1618509790.4911497	5.603	75.212	
1618509790.563	5.603	75.212	
1618509790.6328094	5.603	75.212	
1618509790.704057	5.603	75.75	
1618509790.7738492	5.603	75.212	
1618509790.8458378	5.603	75.212	
1618509790.9160633	5.603	75.212	
1618509790.9885347	5.603	75.212	
1618509791.0585577	5.603	75.212	
1618509791.1303213	5.603	75.75	
1618509791.2003264	5.603	75.212	
1618509791.272737	5.603	75.75	
1618509791.342813	5.603	75.75	
1618509791.4149406	5.557	75.75	
1618509791.4853094	5.557	75.75	
1618509791.557303	5.557	75.212	
1618509791.6267529	5.557	76.288	
1618509791.6984258	5.557	75.75	
1618509791.7686841	5.557	75.212	
1618509791.8403833	5.557	75.75	
1618509791.9105349	5.557	75.75	
1618509791.982273	5.557	75.75	
1618509792.0526543	5.557	75.212	
1618509792.1240962	5.557	76.288	
1618509792.1940968	5.557	76.288	
1618509792.2663393	5.557	75.212	
1618509792.3359766	5.557	75.212	
1618509792.408089	5.557	76.288	
1618509792.4785812	5.588	75.75	
1618509792.5503829	5.588	75.75	
1618509792.6206505	5.588	75.75	
1618509792.6928878	5.588	75.75	
1618509792.7625933	5.588	75.75	
1618509792.835958	5.588	76.288	
1618509792.9061265	5.588	75.75	
1618509792.9776285	5.588	76.288	
1618509793.0486174	5.588	75.75	
1618509793.120731	5.588	76.288	
1618509793.190856	5.588	76.288	
1618509793.2619255	5.588	75.75	
1618509793.3323793	5.588	76.826	
1618509793.4043636	5.588	76.288	
1618509793.474721	5.584	75.212	
1618509793.5468326	5.584	76.288	
1618509793.6170065	5.584	76.826	
1618509793.6884062	5.584	76.288	
1618509793.758565	5.584	75.75	
1618509793.8310957	5.584	76.288	
1618509793.9010298	5.584	76.288	
1618509793.972711	5.584	76.288	
1618509794.0438187	5.584	75.75	
1618509794.1154017	5.584	75.212	
1618509794.1852145	5.584	75.75	
1618509794.257237	5.584	75.75	
1618509794.327158	5.584	76.288	
1618509794.3984983	5.584	76.288	
1618509794.4689596	5.576	76.288	
1618509794.5410142	5.576	75.75	
1618509794.6109812	5.576	76.288	
1618509794.6827476	5.576	76.826	
1618509794.7536786	5.576	76.826	
1618509794.8252068	5.576	76.288	
1618509794.896444	5.576	76.288	
1618509794.9682574	5.576	76.288	
1618509795.039304	5.576	76.288	
1618509795.110978	5.576	76.288	
1618509795.181063	5.576	76.288	
1618509795.253155	5.576	76.288	
1618509795.3228288	5.576	76.288	
1618509795.39459	5.576	76.288	
1618509795.46528	5.68	76.826	
1618509795.5377336	5.68	76.288	
1618509795.6074834	5.68	76.288	
1618509795.67933	5.68	76.288	
1618509795.74934	5.68	76.288	
1618509795.8210993	5.68	76.288	
1618509795.8914268	5.68	76.826	
1618509795.9636693	5.68	76.826	
1618509796.0341032	5.68	77.364	
1618509796.1061225	5.68	76.288	
1618509796.176672	5.68	75.75	
1618509796.2482388	5.68	76.288	
1618509796.3182309	5.68	76.288	
1618509796.3902428	5.68	76.288	
1618509796.4606242	5.569	76.288	
1618509796.5327814	5.569	76.288	
1618509796.6029687	5.569	76.288	
1618509796.6757896	5.569	76.826	
1618509796.7462358	5.569	76.288	
1618509796.817645	5.569	76.288	
1618509796.8874192	5.569	76.288	
1618509796.9588642	5.569	76.826	
1618509797.029605	5.569	76.826	
1618509797.1018693	5.569	76.288	
1618509797.1716545	5.569	77.364	
1618509797.2430463	5.569	76.826	
1618509797.3133683	5.569	76.288	
1618509797.3852608	5.569	76.288	
1618509797.4555798	5.687	76.826	
1618509797.527989	5.687	76.826	
1618509797.5979214	5.687	76.826	
1618509797.669288	5.687	76.288	
1618509797.7392585	5.687	77.364	
1618509797.8111558	5.687	76.826	
1618509797.8810918	5.687	76.826	
1618509797.9526088	5.687	77.364	
1618509798.023496	5.687	76.288	
1618509798.09482	5.687	77.364	
1618509798.1646032	5.687	76.288	
1618509798.2368495	5.687	77.364	
1618509798.3070974	5.687	77.364	
1618509798.3785794	5.687	76.826	
1618509798.4493632	5.557	76.826	
1618509798.5215144	5.557	76.288	
1618509798.5914028	5.557	76.826	
1618509798.663336	5.557	77.364	
1618509798.7337537	5.557	76.826	
1618509798.8052557	5.557	76.288	
1618509798.8776822	5.557	76.826	
1618509798.9511137	5.557	77.364	
1618509799.022132	5.557	77.364	
1618509799.0934367	5.557	76.826	
1618509799.1643257	5.557	76.826	
1618509799.2363818	5.557	77.364	
1618509799.305921	5.557	77.364	
1618509799.3774748	5.557	77.364	
1618509799.448325	5.676	77.364	
1618509799.5202596	5.676	77.364	
1618509799.5903778	5.676	77.364	
1618509799.6630554	5.676	77.364	
1618509799.732983	5.676	76.826	
1618509799.804176	5.676	76.826	
1618509799.8751771	5.676	76.826	
1618509799.9470441	5.676	77.364	
1618509800.017566	5.676	77.364	
1618509800.089077	5.676	77.364	
1618509800.1588268	5.676	77.364	
1618509800.2300088	5.676	77.364	
1618509800.3006332	5.676	76.826	
1618509800.3729217	5.676	77.364	
1618509800.4430952	5.695	77.364	
1618509800.5156987	5.695	77.364	
1618509800.5861473	5.695	77.364	
1618509800.6575248	5.695	77.364	
1618509800.7274776	5.695	77.364	
1618509800.799709	5.695	76.826	
1618509800.8721068	5.695	77.364	
1618509800.9436631	5.695	77.364	
1618509801.0147345	5.695	77.364	
1618509801.0868003	5.695	77.364	
1618509801.1563873	5.695	77.364	
1618509801.2288523	5.695	77.364	
1618509801.299065	5.695	77.364	
1618509801.370621	5.695	77.364	
1618509801.4407847	5.603	77.364	
1618509801.5130506	5.603	77.902	
1618509801.5829012	5.603	77.364	
1618509801.6543334	5.603	77.364	
1618509801.7251146	5.603	77.902	
1618509801.7965453	5.603	77.364	
1618509801.8662574	5.603	77.902	
1618509801.938001	5.603	77.364	
1618509802.0086982	5.603	77.364	
1618509802.0803237	5.603	77.902	
1618509802.15011	5.603	77.364	
1618509802.2222276	5.603	77.364	
1618509802.2918594	5.603	77.902	
1618509802.3634195	5.603	77.364	
1618509802.4346418	5.592	77.364	
1618509802.5069938	5.592	77.364	
1618509802.576642	5.592	77.364	
1618509802.6485298	5.592	77.364	
1618509802.718384	5.592	77.364	
1618509802.7903297	5.592	77.902	
1618509802.86048	5.592	76.826	
1618509802.9323785	5.592	77.364	
1618509803.002366	5.592	77.902	
1618509803.0745718	5.592	77.902	
1618509803.1449609	5.592	77.902	
1618509803.216457	5.592	77.364	
1618509803.2860935	5.592	77.364	
1618509803.3579962	5.592	76.826	
1618509803.4284668	5.592	77.364	
1618509803.500242	5.592	77.364	
1618509803.570491	5.592	77.364	
1618509803.642674	5.592	77.902	
1618509803.7122207	5.592	77.364	
1618509803.7839968	5.592	77.364	
1618509803.854512	5.592	77.364	
1618509803.9257002	5.592	77.902	
1618509803.9957042	5.592	77.364	
1618509804.0683732	5.592	77.902	
1618509804.1379907	5.592	77.364	
1618509804.2094958	5.592	77.364	
1618509804.2797623	5.592	77.364	
1618509804.3516495	5.592	78.44	
1618509804.4219248	5.58	77.364	
1618509804.494828	5.58	77.902	
1618509804.5656073	5.58	77.902	
1618509804.6369624	5.58	77.364	
1618509804.7072704	5.58	77.902	
1618509804.7792008	5.58	77.902	
1618509804.8516934	5.58	78.44	
1618509804.9236207	5.58	77.902	
1618509804.9943388	5.58	77.902	
1618509805.0676122	5.58	78.44	
1618509805.1374476	5.58	77.364	
1618509805.2096922	5.58	77.364	
1618509805.2800033	5.58	77.902	
1618509805.351557	5.58	77.902	
1618509805.4228117	5.603	77.902	
1618509805.495703	5.603	77.902	
1618509805.5652628	5.603	77.902	
1618509805.6371667	5.603	77.902	
1618509805.7078564	5.603	77.902	
1618509805.7802453	5.603	77.902	
1618509805.8500917	5.603	77.364	
1618509805.922859	5.603	77.902	
1618509805.9929671	5.603	77.364	
1618509806.0652008	5.603	77.902	
1618509806.1354275	5.603	77.902	
1618509806.208002	5.603	77.902	
1618509806.2777944	5.603	77.902	
1618509806.3500292	5.603	77.902	
1618509806.4215488	5.672	78.44	
1618509806.493785	5.672	77.902	
1618509806.56361	5.672	77.902	
1618509806.6360931	5.672	77.902	
1618509806.7064385	5.672	77.902	
1618509806.7778475	5.672	77.902	
1618509806.8507264	5.672	77.902	
1618509806.9244037	5.672	78.44	
1618509806.9940684	5.672	77.902	
1618509807.0662773	5.672	77.364	
1618509807.1373272	5.672	78.44	
1618509807.2088835	5.672	77.902	
1618509807.2791257	5.672	78.44	
1618509807.3517396	5.672	78.44	
1618509807.422667	5.714	77.902	
1618509807.4947941	5.714	78.44	
1618509807.5654335	5.714	77.902	
1618509807.6381238	5.714	78.44	
1618509807.7077022	5.714	78.44	
1618509807.7799547	5.714	78.44	
1618509807.850598	5.714	78.44	
1618509807.9223084	5.714	78.44	
1618509807.9923778	5.714	78.44	
1618509808.0652132	5.714	78.44	
1618509808.1356559	5.714	78.44	
1618509808.2073154	5.714	77.902	
1618509808.2781217	5.714	77.902	
1618509808.3507156	5.714	78.44	
1618509808.4207704	5.607	78.44	
1618509808.4936242	5.607	77.902	
1618509808.5643113	5.607	78.44	
1618509808.6356182	5.607	77.902	
1618509808.706133	5.607	77.902	
1618509808.7786944	5.607	78.44	
1618509808.8487425	5.607	78.44	
1618509808.9205573	5.607	77.902	
1618509808.9911265	5.607	78.44	
1618509809.0638285	5.607	77.902	
1618509809.1336167	5.607	78.44	
1618509809.2057152	5.607	77.902	
1618509809.2767334	5.607	77.902	
1618509809.3480995	5.607	77.902	
1618509809.4192896	5.599	78.44	
1618509809.4922135	5.599	78.44	
1618509809.5620298	5.599	78.44	
1618509809.6340868	5.599	78.44	
1618509809.7047546	5.599	78.44	
1618509809.777273	5.599	78.44	
1618509809.8494802	5.599	78.44	
1618509809.9222372	5.599	78.44	
1618509809.9925702	5.599	78.44	
1618509810.0646	5.599	78.44	
1618509810.1350925	5.599	78.44	
1618509810.207368	5.599	77.902	
1618509810.277169	5.599	78.44	
1618509810.3491452	5.599	78.44	
1618509810.4203782	5.626	78.978	
1618509810.4930584	5.626	78.44	
1618509810.5625515	5.626	78.44	
1618509810.6348786	5.626	78.978	
1618509810.7047265	5.626	78.978	
1618509810.7760077	5.626	78.978	
1618509810.8482718	5.626	78.978	
1618509810.9225504	5.626	78.44	
1618509810.9925284	5.626	78.44	
1618509811.065983	5.626	78.978	
1618509811.1364927	5.626	78.978	
1618509811.2084208	5.626	78.44	
1618509811.2783425	5.626	78.44	
1618509811.3507836	5.626	78.44	
1618509811.4212484	5.721	78.44	
1618509811.4929018	5.721	78.44	
1618509811.562956	5.721	78.978	
1618509811.635594	5.721	78.44	
1618509811.7053742	5.721	78.44	
1618509811.7780526	5.721	78.44	
1618509811.8488443	5.721	78.44	
1618509811.9212132	5.721	78.978	
1618509811.990873	5.721	78.44	
1618509812.0634928	5.721	78.44	
1618509812.1336222	5.721	78.978	
1618509812.2052267	5.721	78.44	
1618509812.275928	5.721	78.978	
1618509812.3486402	5.721	78.44	
1618509812.4186912	5.718	78.978	
1618509812.4920464	5.718	78.44	
1618509812.5628328	5.718	78.978	
1618509812.6345189	5.718	78.44	
1618509812.7047658	5.718	78.978	
1618509812.776942	5.718	78.44	
1618509812.8488102	5.718	79.516	
1618509812.9207616	5.718	78.44	
1618509812.9911368	5.718	78.44	
1618509813.0637932	5.718	79.516	
1618509813.1334147	5.718	78.978	
1618509813.205541	5.718	78.978	
1618509813.276316	5.718	78.978	
1618509813.3478293	5.718	78.44	
1618509813.4188485	5.626	79.516	
1618509813.4919527	5.626	78.978	
1618509813.561964	5.626	79.516	
1618509813.633506	5.626	78.978	
1618509813.7034612	5.626	78.44	
1618509813.775745	5.626	78.978	
1618509813.8453043	5.626	78.978	
1618509813.9176593	5.626	78.978	
1618509813.9881823	5.626	79.516	
1618509814.0605326	5.626	78.978	
1618509814.1310072	5.626	78.44	
1618509814.204079	5.626	78.44	
1618509814.2739983	5.626	78.978	
1618509814.3457096	5.626	78.978	
1618509814.4169598	5.737	78.44	
1618509814.4894931	5.737	78.44	
1618509814.5590925	5.737	79.516	
1618509814.6307406	5.737	79.516	
1618509814.7010467	5.737	79.516	
1618509814.7721756	5.737	79.516	
1618509814.8422287	5.737	78.978	
1618509814.9148262	5.737	79.516	
1618509814.9845076	5.737	79.516	
1618509815.0570042	5.737	78.44	
1618509815.1278462	5.737	79.516	
1618509815.1995058	5.737	78.978	
1618509815.2694218	5.737	79.516	
1618509815.3416476	5.737	79.516	
1618509815.4117398	5.737	78.44	
1618509815.4832456	5.687	78.44	
1618509815.5531693	5.687	78.44	
1618509815.6247098	5.687	79.516	
1618509815.694242	5.687	79.516	
1618509815.7663155	5.687	79.516	
1618509815.8365233	5.687	78.978	
1618509815.9079962	5.687	79.516	
1618509815.9782722	5.687	79.516	
1618509816.0506375	5.687	79.516	
1618509816.1207514	5.687	79.516	
1618509816.1919863	5.687	78.978	
1618509816.2625244	5.687	79.516	
1618509816.3339503	5.687	78.978	
1618509816.4038658	5.687	79.516	
1618509816.4759774	5.702	78.978	
1618509816.546705	5.702	78.978	
1618509816.6180184	5.702	79.516	
1618509816.6884472	5.702	79.516	
1618509816.7607794	5.702	78.978	
1618509816.8311396	5.702	80.054	
1618509816.904356	5.702	79.516	
1618509816.9748743	5.702	78.978	
1618509817.0477474	5.702	78.978	
1618509817.1175392	5.702	79.516	
1618509817.1896033	5.702	79.516	
1618509817.2595947	5.702	79.516	
1618509817.331046	5.702	79.516	
1618509817.4015315	5.702	79.516	
1618509817.4744527	5.653	79.516	
1618509817.5448005	5.653	78.978	
1618509817.6164608	5.653	79.516	
1618509817.6867142	5.653	79.516	
1618509817.7586567	5.653	79.516	
1618509817.8287253	5.653	79.516	
1618509817.9008734	5.653	78.978	
1618509817.9710102	5.653	79.516	
1618509818.0430946	5.653	79.516	
1618509818.1140277	5.653	79.516	
1618509818.1859117	5.653	79.516	
1618509818.2556036	5.653	79.516	
1618509818.3272007	5.653	79.516	
1618509818.3973854	5.653	79.516	
1618509818.4686954	5.653	80.054	
1618509818.538936	5.622	79.516	
1618509818.6109583	5.622	80.054	
1618509818.6808112	5.622	80.054	
1618509818.7521725	5.622	79.516	
1618509818.8227618	5.622	79.516	
1618509818.8955438	5.622	79.516	
1618509818.9651396	5.622	79.516	
1618509819.0374973	5.622	79.516	
1618509819.1081142	5.622	79.516	
1618509819.179688	5.622	79.516	
1618509819.2498267	5.622	79.516	
1618509819.3223433	5.622	79.516	
1618509819.3922966	5.622	79.516	
1618509819.46442	5.725	79.516	
1618509819.5350065	5.725	79.516	
1618509819.6067445	5.725	79.516	
1618509819.6766768	5.725	78.978	
1618509819.7485476	5.725	79.516	
1618509819.8188047	5.725	80.592	
1618509819.890047	5.725	79.516	
1618509819.960119	5.725	79.516	
1618509820.0331876	5.725	79.516	
1618509820.1029773	5.725	80.054	
1618509820.1752255	5.725	79.516	
1618509820.2459722	5.725	80.054	
1618509820.3170502	5.725	79.516	
1618509820.3868663	5.725	79.516	
1618509820.4594014	5.641	80.054	
1618509820.5299253	5.641	79.516	
1618509820.6015275	5.641	79.516	
1618509820.6720324	5.641	79.516	
1618509820.7441752	5.641	79.516	
1618509820.8138957	5.641	80.054	
1618509820.8862026	5.641	79.516	
1618509820.956937	5.641	79.516	
1618509821.0291069	5.641	79.516	
1618509821.0991986	5.641	80.054	
1618509821.1714263	5.641	79.516	
1618509821.2416296	5.641	80.054	
1618509821.3130934	5.641	79.516	
1618509821.3834672	5.641	79.516	
1618509821.456138	5.76	80.054	
1618509821.526128	5.76	79.516	
1618509821.5984504	5.76	80.054	
1618509821.6687298	5.76	80.054	
1618509821.7404728	5.76	80.054	
1618509821.8108935	5.76	80.054	
1618509821.88295	5.76	80.054	
1618509821.9526553	5.76	79.516	
1618509822.0247731	5.76	79.516	
1618509822.0952878	5.76	80.054	
1618509822.1673155	5.76	79.516	
1618509822.2370255	5.76	79.516	
1618509822.309241	5.76	80.054	
1618509822.379352	5.76	79.516	
1618509822.451013	5.618	80.054	
1618509822.521822	5.618	80.054	
1618509822.5940592	5.618	80.054	
1618509822.663893	5.618	80.054	
1618509822.73545	5.618	79.516	
1618509822.8060596	5.618	80.054	
1618509822.8817823	5.618	80.054	
1618509822.9526806	5.618	80.054	
1618509823.0259972	5.618	80.054	
1618509823.0962598	5.618	79.516	
1618509823.1679409	5.618	79.516	
1618509823.238753	5.618	80.054	
1618509823.3115156	5.618	80.592	
1618509823.381637	5.618	80.054	
1618509823.4542065	5.672	79.516	
1618509823.5251994	5.672	79.516	
1618509823.5993783	5.672	80.054	
1618509823.6715941	5.672	80.054	
1618509823.7438493	5.672	80.054	
1618509823.8163247	5.672	79.516	
1618509823.88941	5.672	80.054	
1618509823.9598863	5.672	79.516	
1618509824.0328107	5.672	79.516	
1618509824.1038933	5.672	80.592	
1618509824.177726	5.672	79.516	
1618509824.2482123	5.672	80.054	
1618509824.3203385	5.672	80.054	
1618509824.3898852	5.672	80.054	
1618509824.462595	5.66	80.054	
1618509824.5335624	5.66	80.054	
1618509824.6064763	5.66	80.054	
1618509824.6795402	5.66	80.054	
1618509824.7517726	5.66	79.516	
1618509824.8217063	5.66	80.054	
1618509824.8945513	5.66	79.516	
1618509824.965308	5.66	80.054	
1618509825.0378501	5.66	80.592	
1618509825.1076314	5.66	80.054	
1618509825.1800208	5.66	80.592	
1618509825.253562	5.66	80.592	
1618509825.327653	5.66	80.054	
1618509825.4003496	5.66	79.516	
1618509825.475159	5.569	79.516	
1618509825.5461955	5.569	80.054	
1618509825.617931	5.569	80.054	
1618509825.6887012	5.569	80.592	
1618509825.761015	5.569	80.592	
1618509825.8325615	5.569	80.592	
1618509825.9068224	5.569	79.516	
1618509825.9777086	5.569	80.592	
1618509826.0522394	5.569	79.516	
1618509826.123633	5.569	80.592	
1618509826.1958547	5.569	80.592	
1618509826.268728	5.569	80.054	
1618509826.3410099	5.569	80.054	
1618509826.412145	5.569	80.592	
1618509826.4866614	5.641	80.054	
1618509826.5593152	5.641	80.054	
1618509826.632732	5.641	80.592	
1618509826.7036633	5.641	80.054	
1618509826.7777789	5.641	80.592	
1618509826.848352	5.641	79.516	
1618509826.923717	5.641	80.054	
1618509826.9969478	5.641	80.054	
1618509827.0717883	5.641	80.054	
1618509827.1443684	5.641	80.592	
1618509827.2191992	5.641	80.054	
1618509827.2921698	5.641	79.516	
1618509827.3634708	5.641	80.054	
1618509827.435491	5.55	79.516	
1618509827.51103	5.55	80.592	
1618509827.583522	5.55	80.592	
1618509827.6562264	5.55	79.516	
1618509827.7273166	5.55	80.054	
1618509827.7995112	5.55	80.592	
1618509827.8718724	5.55	80.054	
1618509827.946922	5.55	80.054	
1618509828.0196114	5.55	79.516	
1618509828.0919976	5.55	80.592	
1618509828.1642573	5.55	80.592	
1618509828.2392204	5.55	80.592	
1618509828.3122587	5.55	80.592	
1618509828.3862324	5.55	80.592	
1618509828.4581997	5.588	80.054	
1618509828.5319304	5.588	80.054	
1618509828.6041694	5.588	80.592	
1618509828.676484	5.588	80.592	
1618509828.7472272	5.588	80.592	
1618509828.819145	5.588	80.592	
1618509828.8948038	5.588	80.592	
1618509828.9692457	5.588	80.592	
1618509829.0435624	5.588	80.054	
1618509829.1176288	5.588	80.592	
1618509829.1907206	5.588	80.592	
1618509829.2653327	5.588	80.592	
1618509829.3380473	5.588	80.592	
1618509829.4125113	5.588	80.592	
1618509829.4837546	5.565	80.592	
1618509829.557612	5.565	80.592	
1618509829.6299279	5.565	80.592	
1618509829.7043467	5.565	80.592	
1618509829.7777188	5.565	80.054	
1618509829.8526688	5.565	80.592	
1618509829.924898	5.565	80.592	
1618509830.0007448	5.565	81.13	
1618509830.0733366	5.565	80.592	
1618509830.1458576	5.565	81.13	
1618509830.218458	5.565	80.592	
1618509830.2918048	5.565	80.592	
1618509830.3632343	5.565	80.054	
1618509830.4377096	5.565	80.592	
1618509830.5106676	5.565	81.668	
1618509830.585722	5.565	80.592	
1618509830.6598842	5.626	80.592	
1618509830.7348862	5.626	80.592	
1618509830.8081956	5.626	79.516	
1618509830.885528	5.626	80.592	
1618509830.955884	5.626	80.592	
1618509831.031614	5.626	80.592	
1618509831.107443	5.626	80.592	
1618509831.18385	5.626	80.592	
1618509831.255837	5.626	80.592	
1618509831.3282223	5.626	80.592	
1618509831.4006162	5.626	81.13	
1618509831.4750571	5.626	80.592	
1618509831.5478625	5.611	80.592	
1618509831.6228492	5.611	81.668	
1618509831.6958313	5.611	80.592	
1618509831.7700653	5.611	80.592	
1618509831.8431926	5.611	80.592	
1618509831.9182472	5.611	80.592	
1618509831.9897037	5.611	80.592	
1618509832.0619988	5.611	80.592	
1618509832.1350832	5.611	80.592	
1618509832.209619	5.611	80.592	
1618509832.2820811	5.611	80.592	
1618509832.3566837	5.611	80.592	
1618509832.4303896	5.611	80.592	
1618509832.5057902	5.611	80.592	
1618509832.5784395	5.611	80.592	
