time	W	temp
1618508579.3698497	5.382	66.604	
1618508579.4443924	5.37	67.142	
1618508579.516665	5.37	66.604	
1618508579.5908873	5.37	66.604	
1618508579.6637573	5.37	66.604	
1618508579.737996	5.37	66.604	
1618508579.8097131	5.37	66.604	
1618508579.8850656	5.37	67.142	
1618508579.9571426	5.37	66.604	
1618508580.030851	5.37	67.142	
1618508580.103105	5.37	66.604	
1618508580.1777062	5.37	67.142	
1618508580.2504148	5.37	67.142	
1618508580.3238769	5.37	66.604	
1618508580.3967578	5.37	67.142	
1618508580.4722817	5.351	66.604	
1618508580.5455143	5.351	67.142	
1618508580.6199577	5.351	67.142	
1618508580.6932695	5.351	66.604	
1618508580.7686787	5.351	67.68	
1618508580.8447082	5.351	66.604	
1618508580.9199488	5.351	67.142	
1618508580.9929898	5.351	66.604	
1618508581.0755472	5.351	67.142	
1618508581.1478896	5.351	67.142	
1618508581.2227852	5.351	66.604	
1618508581.2958684	5.351	66.604	
1618508581.3698704	5.351	66.604	
1618508581.443264	5.26	67.68	
1618508581.5183654	5.26	66.604	
1618508581.5909433	5.26	67.142	
1618508581.665105	5.26	66.604	
1618508581.7376053	5.26	67.68	
1618508581.8128304	5.26	67.68	
1618508581.885909	5.26	67.142	
1618508581.96101	5.26	67.68	
1618508582.0328608	5.26	67.68	
1618508582.1066363	5.26	67.68	
1618508582.1786442	5.26	67.142	
1618508582.2537465	5.26	67.142	
1618508582.3274806	5.26	67.68	
1618508582.40195	5.26	67.142	
1618508582.4750545	5.363	67.142	
1618508582.5496578	5.363	67.142	
1618508582.6225474	5.363	67.68	
1618508582.6966584	5.363	67.68	
1618508582.769331	5.363	67.142	
1618508582.846712	5.363	67.68	
1618508582.919326	5.363	67.68	
1618508582.9937887	5.363	67.142	
1618508583.0670917	5.363	67.142	
1618508583.1420708	5.363	67.68	
1618508583.2144756	5.363	67.68	
1618508583.2891085	5.363	67.68	
1618508583.362831	5.363	67.68	
1618508583.4373	5.386	67.68	
1618508583.510679	5.386	67.142	
1618508583.584576	5.386	67.68	
1618508583.65732	5.386	67.68	
1618508583.7315755	5.386	67.68	
1618508583.8040318	5.386	67.68	
1618508583.8799193	5.386	67.68	
1618508583.9527006	5.386	67.68	
1618508584.0270321	5.386	67.68	
1618508584.0996003	5.386	67.68	
1618508584.174046	5.386	67.68	
1618508584.2471054	5.386	67.68	
1618508584.3219285	5.386	67.68	
1618508584.394757	5.386	67.68	
1618508584.469979	5.363	67.68	
1618508584.543342	5.363	67.68	
1618508584.617053	5.363	67.68	
1618508584.6891704	5.363	67.68	
1618508584.7639472	5.363	67.68	
1618508584.8370223	5.363	67.142	
1618508584.9123206	5.363	67.68	
1618508584.9844348	5.363	67.68	
1618508585.0589345	5.363	67.68	
1618508585.130792	5.363	67.68	
1618508585.2048278	5.363	67.68	
1618508585.277833	5.363	67.68	
1618508585.352371	5.363	67.68	
1618508585.425865	5.378	67.68	
1618508585.500831	5.378	67.68	
1618508585.577007	5.378	67.68	
1618508585.6524239	5.378	67.68	
1618508585.7244887	5.378	67.68	
1618508585.7994702	5.378	68.218	
1618508585.873606	5.378	67.68	
1618508585.9486442	5.378	67.68	
1618508586.0210786	5.378	67.68	
1618508586.0963478	5.378	68.218	
1618508586.1680098	5.378	67.68	
1618508586.24201	5.378	68.756	
1618508586.3148978	5.378	67.68	
1618508586.389437	5.378	67.68	
1618508586.4624515	5.37	67.68	
1618508586.5373762	5.37	68.756	
1618508586.6104982	5.37	67.68	
1618508586.6845336	5.37	68.756	
1618508586.7567346	5.37	67.68	
1618508586.8350747	5.37	67.68	
1618508586.919963	5.37	68.756	
1618508586.994556	5.37	68.218	
1618508587.0669255	5.37	68.756	
1618508587.1422288	5.37	67.68	
1618508587.2144322	5.37	67.68	
1618508587.2883294	5.37	67.68	
1618508587.3607233	5.37	67.68	
1618508587.4365928	5.359	67.68	
1618508587.5100179	5.359	67.68	
1618508587.5847547	5.359	68.756	
1618508587.658377	5.359	68.756	
1618508587.7322898	5.359	67.68	
1618508587.804328	5.359	67.68	
1618508587.8787413	5.359	67.68	
1618508587.9519975	5.359	68.756	
1618508588.0268874	5.359	67.68	
1618508588.099307	5.359	68.756	
1618508588.1743076	5.359	68.218	
1618508588.246821	5.359	67.68	
1618508588.3208036	5.359	68.756	
1618508588.3937218	5.359	68.756	
1618508588.4691906	5.389	68.218	
1618508588.5429351	5.389	68.756	
1618508588.6170766	5.389	68.756	
1618508588.6901248	5.389	68.756	
1618508588.7646132	5.389	67.68	
1618508588.8386617	5.389	68.756	
1618508588.9129543	5.389	67.68	
1618508588.986517	5.389	68.756	
1618508589.0614645	5.389	68.756	
1618508589.1331804	5.389	69.294	
1618508589.2086716	5.389	68.756	
1618508589.281019	5.389	68.756	
1618508589.3547657	5.389	68.756	
1618508589.427327	5.355	68.218	
1618508589.5025122	5.355	68.756	
1618508589.5756686	5.355	68.756	
1618508589.6492155	5.355	68.756	
1618508589.722365	5.355	68.756	
1618508589.7967913	5.355	67.68	
1618508589.871119	5.355	68.756	
1618508589.9445393	5.355	68.756	
1618508590.0181878	5.355	68.756	
1618508590.0936983	5.355	68.756	
1618508590.165457	5.355	68.756	
1618508590.2398896	5.355	68.756	
1618508590.3122253	5.355	68.756	
1618508590.3861449	5.355	68.756	
1618508590.4587922	5.397	69.294	
1618508590.534189	5.397	68.756	
1618508590.6067479	5.397	69.294	
1618508590.6808767	5.397	68.756	
1618508590.7538023	5.397	68.756	
1618508590.828229	5.397	69.294	
1618508590.9007468	5.397	69.294	
1618508590.9751718	5.397	68.756	
1618508591.0480857	5.397	68.756	
1618508591.122963	5.397	68.756	
1618508591.1948416	5.397	68.756	
1618508591.2697952	5.397	68.756	
1618508591.3424528	5.397	68.756	
1618508591.4171267	5.386	68.756	
1618508591.4899974	5.386	68.756	
1618508591.5647845	5.386	68.756	
1618508591.637855	5.386	69.294	
1618508591.7119176	5.386	68.756	
1618508591.7848418	5.386	69.832	
1618508591.8596132	5.386	69.294	
1618508591.9325292	5.386	69.294	
1618508592.0067022	5.386	68.756	
1618508592.079559	5.386	69.294	
1618508592.1547742	5.386	69.294	
1618508592.2268934	5.386	68.756	
1618508592.3015504	5.386	69.294	
1618508592.3743756	5.386	68.756	
1618508592.4488826	5.389	68.756	
1618508592.5220041	5.389	69.294	
1618508592.5969665	5.389	69.294	
1618508592.6700528	5.389	68.756	
1618508592.7444365	5.389	69.294	
1618508592.8172796	5.389	68.756	
1618508592.8942006	5.389	69.294	
1618508592.966533	5.389	69.294	
1618508593.0409532	5.389	69.294	
1618508593.1135507	5.389	69.294	
1618508593.188769	5.389	69.294	
1618508593.2613025	5.389	69.832	
1618508593.336134	5.389	69.294	
1618508593.4087121	5.37	68.756	
1618508593.484377	5.37	68.756	
1618508593.5570269	5.37	68.756	
1618508593.631349	5.37	69.294	
1618508593.7044723	5.37	68.756	
1618508593.779082	5.37	69.294	
1618508593.852604	5.37	68.756	
1618508593.9263744	5.37	69.832	
1618508593.9986951	5.37	69.294	
1618508594.0732136	5.37	69.294	
1618508594.1462228	5.37	69.294	
1618508594.2208056	5.37	68.756	
1618508594.2934403	5.37	69.832	
1618508594.368703	5.37	68.756	
1618508594.4414423	5.428	69.294	
1618508594.5165193	5.428	69.294	
1618508594.589068	5.428	69.294	
1618508594.6636105	5.428	69.832	
1618508594.7368143	5.428	69.294	
1618508594.811488	5.428	69.832	
1618508594.8879838	5.428	69.294	
1618508594.961839	5.428	68.756	
1618508595.0340743	5.428	69.832	
1618508595.1086578	5.428	68.756	
1618508595.1810875	5.428	69.294	
1618508595.256091	5.428	69.294	
1618508595.329157	5.428	69.294	
1618508595.4043303	5.401	69.294	
1618508595.4767866	5.401	69.832	
1618508595.551537	5.401	69.294	
1618508595.625039	5.401	68.756	
1618508595.6995115	5.401	69.832	
1618508595.7722511	5.401	69.294	
1618508595.847783	5.401	69.832	
1618508595.921171	5.401	69.832	
1618508595.9950101	5.401	68.756	
1618508596.0674734	5.401	69.294	
1618508596.1421976	5.401	69.294	
1618508596.2147293	5.401	69.294	
1618508596.2891273	5.401	69.832	
1618508596.3618045	5.401	69.294	
1618508596.437408	5.367	69.294	
1618508596.5096133	5.367	69.294	
1618508596.5830915	5.367	69.832	
1618508596.6554215	5.367	69.832	
1618508596.7300415	5.367	69.294	
1618508596.8024492	5.367	69.294	
1618508596.8769987	5.367	69.832	
1618508596.9497445	5.367	70.37	
1618508597.0239005	5.367	69.294	
1618508597.0958896	5.367	69.832	
1618508597.1706495	5.367	70.37	
1618508597.2432702	5.367	69.832	
1618508597.318047	5.367	69.832	
1618508597.3912272	5.367	69.294	
1618508597.466057	5.42	69.832	
1618508597.5386398	5.42	69.294	
1618508597.6123059	5.42	69.832	
1618508597.685146	5.42	69.832	
1618508597.759956	5.42	69.832	
1618508597.8336344	5.42	69.832	
1618508597.9081202	5.42	70.908	
1618508597.9815726	5.42	69.832	
1618508598.0559037	5.42	69.832	
1618508598.1281385	5.42	69.832	
1618508598.20283	5.42	69.832	
1618508598.2756906	5.42	69.832	
1618508598.3500717	5.42	70.37	
1618508598.4231284	5.37	69.832	
1618508598.4995906	5.37	69.832	
1618508598.5715442	5.37	69.832	
1618508598.6455765	5.37	69.832	
1618508598.7181363	5.37	69.832	
1618508598.7935731	5.37	69.832	
1618508598.8696282	5.37	69.832	
1618508598.9440928	5.37	69.832	
1618508599.017338	5.37	69.832	
1618508599.0913415	5.37	69.832	
1618508599.163139	5.37	69.832	
1618508599.2381604	5.37	69.832	
1618508599.3112493	5.37	69.832	
1618508599.3858283	5.37	70.37	
1618508599.4586835	5.412	69.832	
1618508599.5350168	5.412	69.832	
1618508599.6077607	5.412	70.37	
1618508599.681557	5.412	69.832	
1618508599.7542453	5.412	69.832	
1618508599.8292677	5.412	69.832	
1618508599.9029827	5.412	70.37	
1618508599.9767692	5.412	69.832	
1618508600.0496995	5.412	70.37	
1618508600.1252844	5.412	69.832	
1618508600.1971898	5.412	69.832	
1618508600.2715185	5.412	69.832	
1618508600.34483	5.412	69.832	
1618508600.4206603	5.382	70.37	
1618508600.4927638	5.382	70.37	
1618508600.5679324	5.382	69.832	
1618508600.6410153	5.382	69.832	
1618508600.7147162	5.382	69.832	
1618508600.7872374	5.382	70.908	
1618508600.8649242	5.382	69.832	
1618508600.937881	5.382	70.37	
1618508601.0119333	5.382	69.832	
1618508601.0849977	5.382	69.832	
1618508601.159595	5.382	69.832	
1618508601.2316048	5.382	70.37	
1618508601.3055098	5.382	69.832	
1618508601.378198	5.382	69.832	
1618508601.4540684	5.458	70.908	
1618508601.5267007	5.458	69.832	
1618508601.601424	5.458	70.37	
1618508601.6742876	5.458	69.832	
1618508601.7484639	5.458	70.908	
1618508601.821177	5.458	70.37	
1618508601.8977	5.458	70.37	
1618508601.9710248	5.458	70.37	
1618508602.0447347	5.458	70.37	
1618508602.117668	5.458	69.832	
1618508602.1926074	5.458	70.37	
1618508602.264867	5.458	69.832	
1618508602.3390422	5.458	70.908	
1618508602.4118118	5.458	70.37	
1618508602.4866946	5.458	70.908	
1618508602.559043	5.393	69.832	
1618508602.6340897	5.393	70.37	
1618508602.7067666	5.393	69.832	
1618508602.7808044	5.393	70.908	
1618508602.8540897	5.393	70.908	
1618508602.9297743	5.393	70.908	
1618508603.0034878	5.393	70.37	
1618508603.0770345	5.393	70.37	
1618508603.149646	5.393	70.37	
1618508603.2238152	5.393	70.908	
1618508603.29655	5.393	70.37	
1618508603.3705347	5.393	70.908	
1618508603.4442422	5.47	70.908	
1618508603.51957	5.47	70.908	
1618508603.5917435	5.47	70.908	
1618508603.6660144	5.47	70.908	
1618508603.7385392	5.47	70.908	
1618508603.8129885	5.47	70.908	
1618508603.8858385	5.47	70.908	
1618508603.9603386	5.47	70.908	
1618508604.0336723	5.47	70.908	
1618508604.1078017	5.47	70.37	
1618508604.180349	5.47	70.908	
1618508604.2548466	5.47	70.908	
1618508604.327433	5.47	70.908	
1618508604.4021714	5.439	70.908	
1618508604.4752457	5.439	70.37	
1618508604.5498888	5.439	70.37	
1618508604.6223097	5.439	70.37	
1618508604.696672	5.439	70.908	
1618508604.7690504	5.439	71.446	
1618508604.8458035	5.439	70.908	
1618508604.9179978	5.439	70.908	
1618508604.992457	5.439	70.908	
1618508605.0653582	5.439	70.37	
1618508605.1397262	5.439	70.908	
1618508605.2125049	5.439	70.908	
1618508605.2862573	5.439	69.832	
1618508605.3588126	5.439	69.832	
1618508605.4335394	5.454	70.908	
1618508605.5064492	5.454	70.908	
1618508605.5809395	5.454	70.908	
1618508605.6536844	5.454	70.908	
1618508605.7284508	5.454	70.908	
1618508605.8009481	5.454	70.908	
1618508605.8759956	5.454	70.908	
1618508605.9485447	5.454	70.908	
1618508606.0226774	5.454	70.908	
1618508606.0955184	5.454	70.908	
1618508606.16987	5.454	70.908	
1618508606.2427669	5.454	70.908	
1618508606.316565	5.454	70.908	
1618508606.3892074	5.454	70.908	
1618508606.464137	5.454	70.37	
1618508606.537445	5.454	70.908	
1618508606.6116567	5.454	70.908	
1618508606.6837962	5.454	70.908	
1618508606.7587173	5.454	70.908	
1618508606.8316553	5.454	70.908	
1618508606.9078257	5.454	70.908	
1618508606.9802704	5.454	70.37	
1618508607.0546737	5.454	70.908	
1618508607.1274757	5.454	70.908	
1618508607.2018223	5.454	70.908	
1618508607.274384	5.454	70.908	
1618508607.348122	5.454	71.446	
1618508607.4209657	5.477	70.908	
1618508607.4958503	5.477	70.908	
1618508607.568226	5.477	70.908	
1618508607.6430058	5.477	70.908	
1618508607.7154512	5.477	70.908	
1618508607.7906196	5.477	71.446	
1618508607.8642974	5.477	70.908	
1618508607.938166	5.477	71.446	
1618508608.010932	5.477	70.908	
1618508608.085393	5.477	70.908	
1618508608.1580942	5.477	70.37	
1618508608.232215	5.477	70.908	
1618508608.3051546	5.477	70.908	
1618508608.3784006	5.477	70.908	
1618508608.4513547	5.447	71.446	
1618508608.5265427	5.447	71.446	
1618508608.599244	5.447	70.908	
1618508608.6744645	5.447	70.908	
1618508608.746821	5.447	70.908	
1618508608.8223138	5.447	70.908	
1618508608.8948188	5.447	71.446	
1618508608.969073	5.447	70.908	
1618508609.0421875	5.447	70.908	
1618508609.1170087	5.447	70.908	
1618508609.1897254	5.447	70.908	
1618508609.263818	5.447	70.908	
1618508609.3370876	5.447	70.908	
1618508609.4111898	5.389	70.908	
1618508609.4839199	5.389	71.446	
1618508609.5582366	5.389	70.908	
1618508609.630733	5.389	70.908	
1618508609.7048073	5.389	70.908	
1618508609.7772784	5.389	70.908	
1618508609.8529797	5.389	70.908	
1618508609.924733	5.389	71.446	
1618508609.9985209	5.389	71.446	
1618508610.0715604	5.389	70.908	
1618508610.1462736	5.389	70.908	
1618508610.218606	5.389	71.446	
1618508610.2924516	5.389	70.908	
1618508610.365672	5.389	70.908	
1618508610.4392488	5.447	70.908	
1618508610.5121102	5.447	70.908	
1618508610.5866084	5.447	70.908	
1618508610.659722	5.447	70.908	
1618508610.7344337	5.447	70.908	
1618508610.8069134	5.447	70.908	
1618508610.8862734	5.447	71.446	
1618508610.9594429	5.447	71.446	
1618508611.0334835	5.447	71.446	
1618508611.1061027	5.447	71.446	
1618508611.1812174	5.447	71.446	
1618508611.253599	5.447	71.446	
1618508611.3274496	5.447	71.984	
1618508611.4009533	5.389	70.908	
1618508611.4750798	5.389	71.984	
1618508611.5470781	5.389	70.908	
1618508611.6217105	5.389	70.908	
1618508611.694789	5.389	71.446	
1618508611.7689881	5.389	71.446	
1618508611.840879	5.389	71.446	
1618508611.9163132	5.389	70.908	
1618508611.9884858	5.389	71.446	
1618508612.0619645	5.389	71.984	
1618508612.1346858	5.389	71.446	
1618508612.2094152	5.389	71.446	
1618508612.2818143	5.389	71.446	
1618508612.355857	5.389	71.984	
1618508612.4299235	5.458	70.908	
1618508612.5038922	5.458	71.446	
1618508612.5756905	5.458	70.908	
1618508612.649847	5.458	71.984	
1618508612.7229567	5.458	71.446	
1618508612.7969387	5.458	70.908	
1618508612.871343	5.458	71.984	
1618508612.9463148	5.458	71.984	
1618508613.0185804	5.458	71.984	
1618508613.0928512	5.458	71.446	
1618508613.1657877	5.458	71.446	
1618508613.2403467	5.458	70.908	
1618508613.3128328	5.458	71.984	
1618508613.3866265	5.458	71.446	
1618508613.460461	5.443	71.984	
1618508613.5345736	5.443	71.446	
1618508613.6061459	5.443	71.984	
1618508613.679749	5.443	71.984	
1618508613.752557	5.443	71.984	
1618508613.8269436	5.443	71.446	
1618508613.9005165	5.443	71.446	
1618508613.9757776	5.443	71.984	
1618508614.0481055	5.443	71.446	
1618508614.1219034	5.443	71.446	
1618508614.1945634	5.443	71.984	
1618508614.2695158	5.443	71.446	
1618508614.342033	5.443	71.984	
1618508614.4164534	5.439	71.984	
1618508614.4902313	5.439	71.446	
1618508614.5636585	5.439	71.446	
1618508614.6353092	5.439	71.446	
1618508614.709403	5.439	71.984	
1618508614.7827036	5.439	70.908	
1618508614.8591738	5.439	71.984	
1618508614.9311657	5.439	71.984	
1618508615.0071504	5.439	71.446	
1618508615.0797503	5.439	71.446	
1618508615.1546285	5.439	71.984	
1618508615.226888	5.439	71.984	
1618508615.3018973	5.439	71.984	
1618508615.3745756	5.439	71.446	
1618508615.4482415	5.405	71.446	
1618508615.5219693	5.405	71.984	
1618508615.5961995	5.405	71.984	
1618508615.6680644	5.405	71.446	
1618508615.7421343	5.405	71.446	
1618508615.8155391	5.405	71.984	
1618508615.8912315	5.405	71.984	
1618508615.9632137	5.405	71.984	
1618508616.0378172	5.405	71.446	
