time	W	temp4	temp5	temp6	temp7
1618468552.0089302	10.088	78.0	83.0	83.0	73.0	
1618468552.048948	10.088	77.0	82.0	83.0	73.0	
1618468552.0831695	10.088	77.0	82.0	83.0	73.0	
1618468552.1182933	10.088	77.0	82.0	83.0	72.0	
1618468552.1555793	10.088	77.0	82.0	83.0	72.0	
1618468552.1927373	10.088	77.0	82.0	83.0	72.0	
1618468552.22773	10.088	78.0	82.0	83.0	73.0	
1618468552.2633185	10.088	79.0	83.0	84.0	73.0	
1618468552.304137	9.954	77.0	83.0	83.0	73.0	
1618468552.3413253	9.954	78.0	83.0	84.0	73.0	
1618468552.3804452	9.954	78.0	83.0	84.0	73.0	
1618468552.4156604	9.954	78.0	83.0	85.0	73.0	
1618468552.4482877	9.954	79.0	83.0	84.0	73.0	
1618468552.4822214	9.954	78.0	83.0	85.0	74.0	
1618468552.518613	9.954	80.0	83.0	85.0	73.0	
1618468552.5546093	9.954	79.0	84.0	85.0	74.0	
1618468552.5905163	9.954	79.0	84.0	85.0	73.0	
1618468552.6241136	9.954	79.0	84.0	85.0	74.0	
1618468552.6570587	9.954	78.0	84.0	85.0	74.0	
1618468552.6935215	9.954	79.0	84.0	84.0	74.0	
1618468552.7281282	9.954	80.0	84.0	85.0	74.0	
1618468552.7643676	9.954	78.0	84.0	84.0	74.0	
1618468552.7994642	9.954	80.0	83.0	85.0	75.0	
1618468552.8377407	9.954	79.0	84.0	85.0	74.0	
1618468552.874898	9.954	79.0	84.0	86.0	74.0	
1618468552.910372	9.954	79.0	84.0	85.0	74.0	
1618468552.9454186	9.954	80.0	84.0	85.0	74.0	
1618468552.9841843	9.954	78.0	83.0	84.0	73.0	
1618468553.0225494	9.954	78.0	82.0	84.0	73.0	
1618468553.059951	9.954	78.0	82.0	84.0	73.0	
1618468553.0969465	9.954	78.0	82.0	84.0	73.0	
1618468553.1360252	9.954	77.0	82.0	83.0	72.0	
1618468553.1742594	9.954	76.0	81.0	83.0	73.0	
1618468553.2122123	9.954	77.0	81.0	82.0	73.0	
1618468553.2481892	9.775	77.0	82.0	83.0	73.0	
1618468553.2880502	9.775	79.0	82.0	83.0	73.0	
1618468553.3211024	9.775	78.0	83.0	83.0	74.0	
1618468553.358513	9.775	79.0	83.0	84.0	74.0	
1618468553.3927748	9.775	79.0	83.0	85.0	74.0	
1618468553.429438	9.775	79.0	83.0	84.0	73.0	
1618468553.4637735	9.775	78.0	83.0	85.0	73.0	
1618468553.5015373	9.775	78.0	83.0	84.0	73.0	
1618468553.5379434	9.775	78.0	82.0	83.0	73.0	
1618468553.5752404	9.775	76.0	82.0	82.0	73.0	
1618468553.612079	9.775	77.0	82.0	83.0	72.0	
1618468553.6483874	9.775	77.0	82.0	83.0	72.0	
1618468553.6889534	9.775	78.0	81.0	82.0	72.0	
1618468553.7251794	9.775	77.0	81.0	83.0	73.0	
1618468553.760186	9.775	77.0	82.0	84.0	73.0	
1618468553.7982821	9.775	78.0	83.0	83.0	73.0	
1618468553.835663	9.775	78.0	83.0	83.0	74.0	
1618468553.8742497	9.775	78.0	83.0	84.0	73.0	
1618468553.9109747	9.775	78.0	82.0	85.0	73.0	
1618468553.9509733	9.775	78.0	83.0	84.0	73.0	
1618468553.987875	9.775	79.0	83.0	84.0	74.0	
1618468554.0254948	9.775	79.0	83.0	85.0	74.0	
1618468554.0620475	9.775	79.0	83.0	85.0	74.0	
1618468554.0996578	9.775	78.0	83.0	84.0	74.0	
1618468554.1384764	9.775	79.0	84.0	83.0	74.0	
1618468554.1758296	9.775	80.0	83.0	84.0	74.0	
1618468554.2110565	9.775	79.0	84.0	84.0	74.0	
1618468554.2465138	10.363	78.0	83.0	84.0	74.0	
1618468554.285209	10.363	78.0	83.0	83.0	73.0	
1618468554.3219883	10.363	78.0	82.0	83.0	73.0	
1618468554.3605947	10.363	77.0	82.0	83.0	72.0	
1618468554.3967547	10.363	78.0	82.0	83.0	73.0	
1618468554.4303505	10.363	77.0	82.0	83.0	73.0	
1618468554.4679265	10.363	78.0	82.0	83.0	72.0	
1618468554.5066228	10.363	78.0	82.0	83.0	73.0	
1618468554.5411925	10.363	78.0	83.0	83.0	73.0	
1618468554.5794585	10.363	78.0	83.0	84.0	73.0	
1618468554.6163952	10.363	79.0	83.0	84.0	74.0	
1618468554.6519856	10.363	78.0	83.0	84.0	73.0	
1618468554.687693	10.363	77.0	83.0	84.0	74.0	
1618468554.7237432	10.363	78.0	83.0	84.0	73.0	
1618468554.7562604	10.363	78.0	83.0	83.0	73.0	
1618468554.794932	10.363	78.0	83.0	84.0	74.0	
1618468554.830844	10.363	79.0	83.0	84.0	74.0	
1618468554.870247	10.363	79.0	84.0	84.0	74.0	
1618468554.9093578	10.363	80.0	83.0	85.0	74.0	
1618468554.9466941	10.363	79.0	84.0	85.0	73.0	
1618468554.9855917	10.363	79.0	84.0	85.0	74.0	
1618468555.0219884	10.363	79.0	84.0	85.0	74.0	
1618468555.0598118	10.363	80.0	84.0	84.0	74.0	
1618468555.0960672	10.363	80.0	84.0	84.0	73.0	
1618468555.1300359	10.363	79.0	84.0	85.0	74.0	
1618468555.1670358	10.363	78.0	84.0	84.0	73.0	
1618468555.2051685	10.363	79.0	84.0	85.0	74.0	
1618468555.2419128	10.363	80.0	84.0	86.0	74.0	
1618468555.2795608	10.363	79.0	84.0	84.0	73.0	
1618468555.3182192	10.363	78.0	83.0	84.0	73.0	
1618468555.3556366	10.363	79.0	83.0	84.0	73.0	
1618468555.389888	10.363	78.0	83.0	84.0	73.0	
1618468555.4271877	10.363	78.0	82.0	84.0	73.0	
1618468555.4693506	10.126	77.0	82.0	84.0	73.0	
1618468555.5084999	10.126	77.0	82.0	83.0	72.0	
1618468555.5466547	10.126	77.0	82.0	84.0	73.0	
1618468555.5839012	10.126	78.0	83.0	84.0	74.0	
1618468555.6205256	10.126	78.0	83.0	85.0	73.0	
1618468555.6586034	10.126	79.0	83.0	84.0	74.0	
1618468555.6948538	10.126	79.0	83.0	85.0	74.0	
1618468555.7308292	10.126	79.0	83.0	85.0	74.0	
1618468555.7686183	10.126	79.0	84.0	85.0	74.0	
1618468555.8032892	10.126	78.0	83.0	85.0	73.0	
1618468555.8410919	10.126	78.0	82.0	84.0	73.0	
1618468555.8766253	10.126	77.0	82.0	83.0	73.0	
1618468555.9152074	10.126	77.0	82.0	83.0	73.0	
1618468555.9553566	10.126	76.0	82.0	83.0	73.0	
1618468555.9938116	10.126	76.0	82.0	83.0	72.0	
1618468556.032236	10.126	78.0	81.0	83.0	73.0	
1618468556.066844	10.126	78.0	82.0	84.0	74.0	
1618468556.1030152	10.126	78.0	82.0	84.0	73.0	
1618468556.1407568	10.126	79.0	83.0	83.0	74.0	
1618468556.176209	10.126	78.0	83.0	83.0	74.0	
1618468556.2138581	10.126	78.0	83.0	84.0	74.0	
1618468556.2517943	10.126	79.0	83.0	84.0	74.0	
1618468556.2882686	10.126	79.0	83.0	84.0	74.0	
1618468556.3233058	9.515	78.0	83.0	84.0	73.0	
1618468556.3624594	9.515	78.0	82.0	83.0	73.0	
1618468556.3998594	9.515	78.0	82.0	83.0	73.0	
1618468556.4379911	9.515	77.0	82.0	83.0	73.0	
1618468556.476646	9.515	77.0	82.0	83.0	73.0	
1618468556.5167994	9.515	78.0	82.0	83.0	72.0	
1618468556.5544636	9.515	78.0	82.0	83.0	73.0	
1618468556.589449	9.515	79.0	83.0	83.0	73.0	
1618468556.6268134	9.515	79.0	83.0	84.0	74.0	
1618468556.6635144	9.515	77.0	83.0	84.0	74.0	
1618468556.6993794	9.515	77.0	83.0	85.0	73.0	
1618468556.7347791	9.515	79.0	83.0	85.0	73.0	
1618468556.7679458	9.515	79.0	83.0	85.0	74.0	
1618468556.8023057	9.515	78.0	83.0	85.0	73.0	
1618468556.8407693	9.515	78.0	82.0	84.0	73.0	
1618468556.8787386	9.515	77.0	82.0	83.0	73.0	
1618468556.9189062	9.515	77.0	82.0	83.0	74.0	
1618468556.9615993	9.515	77.0	82.0	82.0	72.0	
1618468556.9993174	9.515	78.0	81.0	82.0	72.0	
1618468557.0390003	9.515	78.0	81.0	83.0	72.0	
1618468557.071896	9.515	78.0	82.0	84.0	72.0	
1618468557.106445	9.515	78.0	82.0	84.0	74.0	
1618468557.1423078	9.515	78.0	83.0	85.0	74.0	
1618468557.176029	9.515	79.0	83.0	85.0	74.0	
1618468557.2140326	9.515	78.0	84.0	84.0	74.0	
1618468557.2523174	9.515	79.0	84.0	85.0	74.0	
1618468557.2862632	9.515	80.0	84.0	84.0	74.0	
1618468557.3206146	9.515	78.0	84.0	85.0	74.0	
1618468557.3595657	9.638	79.0	84.0	85.0	74.0	
1618468557.3941739	9.638	80.0	84.0	85.0	74.0	
1618468557.4310775	9.638	79.0	84.0	86.0	74.0	
1618468557.4679792	9.638	80.0	84.0	85.0	74.0	
1618468557.50536	9.638	80.0	84.0	86.0	75.0	
1618468557.5440798	9.638	80.0	84.0	85.0	74.0	
1618468557.5787337	9.638	79.0	83.0	84.0	74.0	
1618468557.6156228	9.638	79.0	83.0	84.0	74.0	
1618468557.6529813	9.638	78.0	83.0	84.0	74.0	
1618468557.690522	9.638	77.0	83.0	84.0	73.0	
1618468557.7274668	9.638	78.0	82.0	84.0	73.0	
1618468557.764269	9.638	78.0	82.0	84.0	73.0	
1618468557.8035603	9.638	78.0	82.0	84.0	73.0	
1618468557.8387132	9.638	79.0	82.0	85.0	73.0	
1618468557.876231	9.638	78.0	83.0	85.0	74.0	
1618468557.9114368	9.638	78.0	83.0	85.0	74.0	
1618468557.9467885	9.638	80.0	83.0	85.0	74.0	
1618468557.983641	9.638	79.0	84.0	85.0	74.0	
