time	W	temp
1618470625.502923	5.149	71.446	
1618470625.5461	5.149	71.984	
1618470625.5897756	5.149	71.446	
1618470625.6345587	5.149	71.984	
1618470625.67739	5.149	71.446	
1618470625.7206128	5.149	71.984	
1618470625.7647345	5.149	71.984	
1618470625.8075478	5.149	71.984	
1618470625.8500953	5.149	71.984	
1618470625.8944857	5.149	71.984	
1618470625.937716	5.149	71.984	
1618470625.9814117	5.149	71.984	
1618470626.0266821	5.149	71.984	
1618470626.070112	5.149	71.984	
1618470626.1134753	5.149	72.522	
1618470626.157664	5.149	72.522	
1618470626.2009099	5.149	72.522	
1618470626.2440817	5.149	71.984	
1618470626.2888033	5.149	71.446	
1618470626.3312538	5.149	72.522	
1618470626.3753812	5.149	71.984	
1618470626.4193742	5.149	72.522	
1618470626.4617503	5.149	72.522	
1618470626.5044892	5.149	71.984	
1618470626.5491853	5.149	71.984	
1618470626.5919814	5.149	71.984	
1618470626.6345725	5.149	72.522	
1618470626.679315	5.149	71.984	
1618470626.7219594	5.149	72.522	
1618470626.7644064	5.149	71.984	
1618470626.809411	5.149	72.522	
1618470626.854979	5.149	72.522	
1618470626.897695	5.149	71.984	
1618470626.9424386	5.149	71.984	
1618470626.9856126	5.179	71.984	
1618470627.0282815	5.179	72.522	
1618470627.0733998	5.179	71.984	
1618470627.116577	5.179	72.522	
1618470627.1591182	5.179	72.522	
1618470627.2031798	5.179	71.984	
1618470627.245863	5.179	71.984	
1618470627.2883022	5.179	73.06	
1618470627.3332126	5.179	73.06	
1618470627.3776577	5.179	72.522	
1618470627.4209971	5.179	73.06	
1618470627.465637	5.179	72.522	
1618470627.5090067	5.179	72.522	
1618470627.5523524	5.179	71.984	
1618470627.5971684	5.179	71.984	
1618470627.639799	5.179	72.522	
1618470627.6822395	5.179	71.984	
1618470627.7270856	5.179	71.984	
1618470627.7705035	5.179	73.06	
1618470627.8132367	5.179	71.984	
1618470627.85794	5.179	72.522	
1618470627.9015117	5.179	73.06	
1618470627.9439702	5.179	72.522	
1618470627.987652	5.141	73.06	
1618470628.031397	5.141	73.06	
1618470628.074621	5.141	71.984	
1618470628.1184957	5.141	73.06	
1618470628.161831	5.141	71.984	
1618470628.2051108	5.141	71.984	
1618470628.2488213	5.141	72.522	
1618470628.291972	5.141	71.984	
1618470628.334757	5.141	73.06	
1618470628.379488	5.141	73.06	
1618470628.4230344	5.141	72.522	
1618470628.465394	5.141	73.06	
1618470628.509393	5.141	72.522	
1618470628.5531423	5.141	71.984	
1618470628.59626	5.141	73.06	
1618470628.640255	5.141	73.06	
1618470628.6828184	5.141	73.06	
1618470628.7261834	5.141	73.06	
1618470628.7711518	5.141	73.06	
1618470628.8136315	5.141	73.06	
1618470628.8559206	5.141	73.06	
1618470628.8998063	5.141	73.06	
1618470628.943426	5.141	73.06	
1618470628.9867373	5.187	73.06	
1618470629.0318494	5.187	73.06	
1618470629.0743968	5.187	73.06	
1618470629.1167746	5.187	72.522	
1618470629.1616714	5.187	72.522	
1618470629.205076	5.187	73.06	
1618470629.2474859	5.187	71.984	
1618470629.2916203	5.187	72.522	
1618470629.3349917	5.187	73.06	
1618470629.3784242	5.187	72.522	
1618470629.4224174	5.187	73.06	
1618470629.4647017	5.187	73.06	
1618470629.5079973	5.187	73.06	
1618470629.5518825	5.187	73.06	
1618470629.5944083	5.187	73.06	
1618470629.6367443	5.187	73.06	
1618470629.680925	5.187	73.06	
1618470629.7240827	5.187	73.598	
1618470629.766592	5.187	73.06	
1618470629.8106818	5.187	73.06	
1618470629.8530576	5.187	73.06	
1618470629.8956213	5.187	73.06	
1618470629.9406097	5.187	73.06	
1618470629.9840016	5.199	73.06	
1618470630.027567	5.199	73.06	
1618470630.0724614	5.199	73.06	
1618470630.1157036	5.199	73.06	
1618470630.1581857	5.199	71.984	
1618470630.2025037	5.199	72.522	
1618470630.245715	5.199	73.06	
1618470630.289019	5.199	73.06	
1618470630.333013	5.199	73.06	
1618470630.377048	5.199	73.598	
1618470630.4196708	5.199	73.06	
1618470630.4638336	5.199	73.06	
1618470630.506473	5.199	73.06	
1618470630.5496676	5.199	73.06	
1618470630.5946238	5.199	73.06	
1618470630.638107	5.199	73.06	
1618470630.6806924	5.199	73.06	
1618470630.7247255	5.199	73.06	
1618470630.7683866	5.199	73.06	
1618470630.8121233	5.199	73.06	
1618470630.8583357	5.199	73.06	
1618470630.9018672	5.199	73.06	
1618470630.9443607	5.199	73.06	
1618470630.9892552	5.214	73.06	
1618470631.0321705	5.214	73.598	
1618470631.0746455	5.214	73.06	
1618470631.1193922	5.214	73.06	
1618470631.1619134	5.214	73.06	
1618470631.205214	5.214	73.06	
1618470631.2499335	5.214	73.06	
1618470631.2933388	5.214	73.06	
1618470631.3368938	5.214	73.06	
1618470631.3825614	5.214	73.06	
1618470631.4262502	5.214	73.06	
1618470631.4695086	5.214	73.06	
1618470631.5143366	5.214	73.06	
1618470631.557561	5.214	73.06	
1618470631.6009336	5.214	73.06	
1618470631.6457179	5.214	72.522	
1618470631.6889203	5.214	73.06	
1618470631.7323825	5.214	73.06	
1618470631.7773685	5.214	73.06	
1618470631.8210514	5.214	73.06	
1618470631.8642027	5.214	73.06	
1618470631.9088445	5.214	73.06	
1618470631.9524117	5.183	73.598	
1618470631.9961736	5.183	73.06	
1618470632.041217	5.183	73.06	
1618470632.08405	5.183	73.598	
1618470632.1267369	5.183	73.06	
1618470632.1706061	5.183	73.598	
1618470632.2137907	5.183	73.06	
1618470632.2562184	5.183	73.598	
1618470632.3005154	5.183	73.06	
1618470632.3439877	5.183	73.06	
1618470632.3883512	5.183	73.06	
1618470632.4327374	5.183	73.598	
1618470632.4750736	5.183	73.06	
1618470632.5183072	5.183	73.06	
1618470632.5623243	5.183	73.06	
1618470632.6050637	5.183	73.598	
1618470632.6485395	5.183	73.06	
1618470632.6926284	5.183	73.06	
1618470632.7353885	5.183	73.06	
1618470632.7780032	5.183	73.598	
1618470632.82189	5.183	73.598	
1618470632.8663611	5.183	73.598	
1618470632.9097354	5.183	73.598	
1618470632.9549804	5.221	73.06	
1618470632.9987278	5.221	73.06	
1618470633.0421875	5.221	73.598	
1618470633.0873563	5.221	74.136	
1618470633.1306357	5.221	73.598	
1618470633.174016	5.221	73.598	
1618470633.2187126	5.221	73.598	
1618470633.2621393	5.221	73.598	
1618470633.3053775	5.221	73.598	
1618470633.3505578	5.221	73.598	
1618470633.3944652	5.221	73.06	
1618470633.4376948	5.221	74.136	
1618470633.4820476	5.221	73.06	
1618470633.5244744	5.221	73.06	
1618470633.5677934	5.221	73.598	
1618470633.611864	5.221	73.598	
1618470633.6551073	5.221	73.598	
1618470633.6984239	5.221	74.136	
1618470633.7431405	5.221	73.598	
1618470633.7870727	5.221	73.598	
1618470633.8305533	5.221	73.598	
1618470633.8752642	5.221	73.598	
1618470633.9185889	5.221	73.06	
1618470633.9624527	5.179	73.598	
1618470634.0075493	5.179	73.06	
1618470634.051098	5.179	73.598	
1618470634.0944924	5.179	73.06	
1618470634.1393268	5.179	73.598	
1618470634.1825998	5.179	73.598	
1618470634.2260807	5.179	73.06	
1618470634.2708595	5.179	73.598	
1618470634.3140457	5.179	73.06	
1618470634.357501	5.179	73.598	
1618470634.402249	5.179	73.06	
1618470634.44569	5.179	73.598	
1618470634.4891086	5.179	74.136	
1618470634.5337448	5.179	73.06	
1618470634.5762358	5.179	73.598	
1618470634.6199172	5.179	73.598	
1618470634.6641011	5.179	73.598	
1618470634.7074974	5.179	73.598	
1618470634.7508156	5.179	73.06	
1618470634.795006	5.179	73.598	
1618470634.8387399	5.179	73.598	
1618470634.881278	5.179	73.598	
1618470634.9260428	5.179	74.136	
1618470634.9698617	5.179	74.136	
1618470635.0144165	5.179	73.598	
1618470635.0590522	5.179	74.136	
1618470635.1030931	5.179	73.598	
1618470635.1464684	5.179	73.598	
1618470635.1915824	5.179	74.136	
1618470635.234914	5.179	74.136	
1618470635.2783535	5.179	74.136	
1618470635.3231754	5.179	73.598	
1618470635.3670704	5.179	74.136	
1618470635.4109006	5.179	73.598	
1618470635.4554384	5.179	73.06	
1618470635.4987292	5.179	73.598	
1618470635.54235	5.179	74.136	
1618470635.5871825	5.179	74.136	
1618470635.6306915	5.179	74.136	
1618470635.673929	5.179	73.598	
1618470635.7184517	5.179	74.136	
1618470635.7619197	5.179	73.598	
1618470635.8054032	5.179	73.598	
1618470635.8503082	5.179	74.136	
1618470635.8935199	5.179	74.136	
1618470635.9363697	5.179	74.136	
1618470635.9811087	5.176	74.136	
1618470636.0251534	5.176	74.136	
1618470636.0677605	5.176	74.136	
1618470636.1119606	5.176	74.136	
1618470636.1551554	5.176	73.06	
1618470636.1979856	5.176	74.136	
1618470636.2419834	5.176	73.598	
1618470636.2852852	5.176	74.136	
1618470636.3278923	5.176	74.136	
1618470636.3735418	5.176	74.136	
1618470636.4158225	5.176	74.136	
1618470636.4584465	5.176	74.136	
1618470636.502339	5.176	73.598	
1618470636.5453355	5.176	74.136	
1618470636.5884762	5.176	74.136	
1618470636.6326602	5.176	73.598	
1618470636.6749907	5.176	74.136	
1618470636.7184453	5.176	74.136	
1618470636.7625	5.176	73.598	
1618470636.8050385	5.176	74.136	
1618470636.860282	5.176	74.136	
1618470636.9050965	5.176	73.598	
1618470636.9489357	5.176	73.598	
1618470636.9923084	5.195	74.136	
1618470637.0366457	5.195	74.136	
1618470637.0802507	5.195	74.136	
1618470637.123497	5.195	74.136	
1618470637.167597	5.195	74.136	
1618470637.2107632	5.195	73.598	
1618470637.2541883	5.195	73.598	
1618470637.298166	5.195	73.598	
1618470637.3415563	5.195	73.598	
1618470637.3853767	5.195	74.674	
1618470637.4304671	5.195	74.136	
1618470637.4731545	5.195	74.136	
1618470637.5155191	5.195	74.136	
1618470637.5611029	5.195	74.136	
1618470637.6036978	5.195	74.136	
1618470637.6471608	5.195	74.136	
1618470637.6921449	5.195	74.136	
1618470637.7354558	5.195	74.136	
1618470637.7780452	5.195	74.674	
1618470637.8224819	5.195	74.136	
1618470637.865071	5.195	74.136	
1618470637.9082668	5.195	74.136	
1618470637.9529254	5.195	74.136	
1618470637.9971476	5.229	74.136	
1618470638.0410528	5.229	74.674	
1618470638.0856364	5.229	74.136	
1618470638.1292503	5.229	74.136	
1618470638.1729028	5.229	74.136	
1618470638.2177112	5.229	74.136	
1618470638.2612095	5.229	74.136	
1618470638.3041408	5.229	74.136	
1618470638.3491333	5.229	73.598	
1618470638.3934455	5.229	74.674	
1618470638.4370294	5.229	74.136	
1618470638.4820628	5.229	74.136	
1618470638.5252392	5.229	74.136	
1618470638.5685632	5.229	74.136	
1618470638.6135135	5.229	74.136	
1618470638.6570017	5.229	73.598	
1618470638.7006388	5.229	75.212	
1618470638.7465281	5.229	74.674	
1618470638.789929	5.229	74.136	
1618470638.8337984	5.229	73.598	
1618470638.8787172	5.229	74.136	
1618470638.9221008	5.229	74.136	
1618470638.9657638	5.195	74.136	
1618470639.011022	5.195	74.136	
1618470639.054222	5.195	74.674	
1618470639.097536	5.195	74.136	
1618470639.1418214	5.195	74.136	
1618470639.1845329	5.195	74.136	
1618470639.227346	5.195	74.136	
1618470639.2715027	5.195	74.136	
1618470639.3151238	5.195	74.136	
1618470639.3576605	5.195	74.136	
1618470639.4023564	5.195	74.136	
1618470639.445326	5.195	74.136	
1618470639.4889925	5.195	74.136	
1618470639.533681	5.195	74.136	
1618470639.5773916	5.195	74.674	
1618470639.6207824	5.195	74.136	
1618470639.665379	5.195	74.674	
1618470639.708806	5.195	74.674	
1618470639.7521048	5.195	74.136	
1618470639.7968862	5.195	74.136	
1618470639.8405025	5.195	74.136	
1618470639.883892	5.195	74.136	
1618470639.9289982	5.195	74.674	
1618470639.9724798	5.202	74.136	
1618470640.0162873	5.202	74.136	
1618470640.0612433	5.202	74.136	
1618470640.1045492	5.202	74.136	
1618470640.1476562	5.202	74.136	
1618470640.1926024	5.202	74.136	
1618470640.2356822	5.202	75.212	
1618470640.2791667	5.202	74.674	
1618470640.3239903	5.202	74.136	
1618470640.3681967	5.202	74.136	
1618470640.4119322	5.202	74.136	
1618470640.4567208	5.202	74.674	
1618470640.5002592	5.202	74.674	
1618470640.5436432	5.202	74.136	
1618470640.5883768	5.202	75.212	
1618470640.632156	5.202	74.136	
1618470640.6755586	5.202	74.136	
1618470640.7205493	5.202	75.212	
1618470640.7636404	5.202	74.674	
1618470640.8069286	5.202	74.136	
1618470640.8519554	5.202	74.136	
1618470640.8950682	5.202	74.136	
1618470640.938368	5.202	74.136	
1618470640.983271	5.233	74.136	
1618470641.027416	5.233	75.212	
1618470641.0710456	5.233	75.212	
1618470641.1156166	5.233	74.136	
1618470641.1595476	5.233	74.136	
1618470641.2026808	5.233	74.674	
1618470641.2475762	5.233	74.136	
1618470641.290844	5.233	75.212	
1618470641.3340926	5.233	74.674	
1618470641.3796751	5.233	74.136	
1618470641.42324	5.233	74.136	
1618470641.4668825	5.233	74.136	
1618470641.5118313	5.233	74.674	
1618470641.5553653	5.233	74.136	
1618470641.5989804	5.233	74.136	
1618470641.6442602	5.233	74.136	
1618470641.6876056	5.233	74.136	
1618470641.731098	5.233	74.136	
1618470641.7759933	5.233	74.136	
1618470641.8193223	5.233	74.674	
1618470641.862912	5.233	74.136	
1618470641.9075487	5.233	75.212	
1618470641.951017	5.233	74.674	
1618470641.994509	5.195	74.674	
1618470642.0398574	5.195	74.674	
1618470642.0832913	5.195	74.674	
1618470642.1266198	5.195	74.674	
1618470642.1715002	5.195	75.212	
1618470642.2149177	5.195	75.212	
1618470642.2583168	5.195	75.212	
1618470642.3032503	5.195	74.136	
1618470642.346406	5.195	75.212	
1618470642.3908963	5.195	75.212	
1618470642.4360204	5.195	75.212	
1618470642.4794617	5.195	75.212	
1618470642.5226488	5.195	74.674	
1618470642.5674646	5.195	75.212	
1618470642.6108382	5.195	75.212	
1618470642.653988	5.195	74.674	
1618470642.698726	5.195	74.674	
1618470642.7420616	5.195	74.136	
1618470642.785848	5.195	74.674	
1618470642.830783	5.195	75.212	
1618470642.8743525	5.195	74.136	
1618470642.9181309	5.195	74.674	
1618470642.9630027	5.199	74.674	
1618470643.0066788	5.199	75.212	
1618470643.0501463	5.199	75.212	
1618470643.0951045	5.199	75.212	
1618470643.1386087	5.199	75.212	
1618470643.1820939	5.199	75.212	
1618470643.226586	5.199	75.212	
1618470643.2698033	5.199	74.674	
1618470643.3130703	5.199	75.212	
1618470643.3579538	5.199	74.674	
1618470643.4020703	5.199	74.674	
1618470643.445608	5.199	74.674	
1618470643.4905515	5.199	74.674	
1618470643.533641	5.199	74.674	
1618470643.5767403	5.199	75.212	
1618470643.6215515	5.199	75.212	
1618470643.6648748	5.199	75.212	
1618470643.7084732	5.199	75.212	
1618470643.7533166	5.199	75.212	
1618470643.7964978	5.199	75.212	
1618470643.8399887	5.199	75.212	
1618470643.8851953	5.199	75.212	
1618470643.9285803	5.199	75.212	
1618470643.9720063	5.199	75.212	
1618470644.017523	5.199	74.674	
1618470644.061056	5.199	75.212	
1618470644.104826	5.199	75.212	
1618470644.1494584	5.199	75.212	
1618470644.1930234	5.199	75.212	
1618470644.2364833	5.199	74.136	
1618470644.2817304	5.199	75.212	
1618470644.325265	5.199	75.212	
1618470644.369239	5.199	74.674	
1618470644.4144487	5.199	75.212	
1618470644.4576378	5.199	75.212	
1618470644.5013046	5.199	74.674	
1618470644.5459847	5.199	75.212	
1618470644.589301	5.199	75.212	
1618470644.6328607	5.199	75.212	
1618470644.6776278	5.199	75.212	
1618470644.7212067	5.199	75.212	
1618470644.7644267	5.199	75.212	
1618470644.8091366	5.199	74.136	
1618470644.8545747	5.199	74.674	
1618470644.8980038	5.199	75.212	
1618470644.9430375	5.199	75.212	
1618470644.9861958	5.233	75.212	
1618470645.030438	5.233	75.212	
1618470645.0750456	5.233	74.674	
1618470645.1184738	5.233	75.212	
1618470645.1617658	5.233	75.212	
1618470645.2062867	5.233	75.212	
1618470645.2497568	5.233	75.212	
1618470645.2930949	5.233	75.212	
1618470645.3381264	5.233	74.136	
1618470645.3821046	5.233	75.212	
1618470645.425557	5.233	74.674	
1618470645.4707258	5.233	75.212	
1618470645.5137699	5.233	75.212	
1618470645.5573223	5.233	75.212	
1618470645.6020718	5.233	75.212	
1618470645.6456609	5.233	75.212	
1618470645.6888154	5.233	75.212	
1618470645.733579	5.233	75.212	
1618470645.7768805	5.233	75.212	
1618470645.8204122	5.233	75.212	
1618470645.8653738	5.233	75.212	
1618470645.908895	5.233	75.212	
1618470645.952583	5.233	75.212	
1618470645.9977815	5.233	75.212	
1618470646.0410368	5.233	75.212	
1618470646.0843623	5.233	75.212	
1618470646.1294549	5.233	75.212	
1618470646.1733334	5.233	75.212	
1618470646.2167346	5.233	75.75	
1618470646.262203	5.233	74.674	
1618470646.3057578	5.233	75.212	
1618470646.3491979	5.233	75.212	
1618470646.3951306	5.233	75.212	
1618470646.4386265	5.233	75.212	
1618470646.4820435	5.233	75.212	
1618470646.52706	5.233	75.212	
1618470646.5703542	5.233	75.212	
1618470646.6138194	5.233	75.75	
1618470646.6588132	5.233	75.212	
1618470646.7021565	5.233	75.212	
1618470646.7457314	5.233	75.212	
1618470646.7909675	5.233	75.212	
1618470646.83441	5.233	75.212	
1618470646.8775249	5.233	75.212	
1618470646.923358	5.233	75.212	
1618470646.966911	5.221	75.212	
1618470647.0105412	5.221	75.212	
1618470647.056067	5.221	75.212	
1618470647.0994985	5.221	75.212	
1618470647.1430879	5.221	75.212	
1618470647.1881163	5.221	75.212	
1618470647.231537	5.221	75.212	
1618470647.2750413	5.221	75.212	
1618470647.3201056	5.221	75.212	
1618470647.3634539	5.221	75.212	
1618470647.407758	5.221	75.212	
1618470647.4524674	5.221	75.212	
1618470647.4961329	5.221	75.212	
1618470647.5394235	5.221	75.75	
1618470647.5843477	5.221	75.212	
1618470647.6279213	5.221	75.212	
1618470647.6712224	5.221	75.212	
1618470647.7164316	5.221	74.674	
1618470647.7595851	5.221	75.212	
1618470647.803399	5.221	75.212	
1618470647.848395	5.221	75.212	
1618470647.8922832	5.221	75.75	
1618470647.9357998	5.221	75.212	
1618470647.9810183	5.195	75.212	
1618470648.0251217	5.195	75.212	
1618470648.068323	5.195	75.212	
1618470648.1134644	5.195	75.212	
1618470648.1567826	5.195	75.212	
1618470648.200713	5.195	75.75	
1618470648.2457833	5.195	75.212	
1618470648.2893794	5.195	75.212	
1618470648.3329687	5.195	75.212	
1618470648.3785913	5.195	75.212	
1618470648.4219522	5.195	74.674	
1618470648.4652538	5.195	75.212	
1618470648.5105221	5.195	75.212	
1618470648.5536933	5.195	75.212	
1618470648.5973125	5.195	75.212	
1618470648.642265	5.195	75.212	
1618470648.6857011	5.195	75.212	
1618470648.7290254	5.195	75.212	
1618470648.7736948	5.195	75.212	
1618470648.8169746	5.195	75.212	
1618470648.8660662	5.195	75.212	
1618470648.9110107	5.195	75.75	
1618470648.954365	5.195	75.212	
1618470648.9983244	5.241	75.75	
1618470649.0442686	5.241	75.212	
1618470649.0875592	5.241	75.212	
