time	W	temp4	temp5	temp6	temp7
1618509796.803697	9.89	78.0	83.0	84.0	73.0	
1618509796.8625233	9.89	78.0	83.0	84.0	73.0	
1618509796.9193578	9.89	78.0	83.0	84.0	73.0	
1618509796.9825833	9.89	77.0	83.0	84.0	73.0	
1618509797.0389504	9.89	78.0	83.0	84.0	73.0	
1618509797.1011481	9.89	77.0	83.0	83.0	72.0	
1618509797.1601946	9.89	78.0	83.0	84.0	73.0	
1618509797.2178218	9.89	78.0	83.0	84.0	73.0	
1618509797.275794	9.89	78.0	83.0	83.0	73.0	
1618509797.3336835	9.89	78.0	83.0	84.0	73.0	
1618509797.392229	9.89	78.0	83.0	84.0	73.0	
1618509797.452888	9.89	77.0	83.0	84.0	73.0	
1618509797.5129254	9.89	78.0	83.0	84.0	73.0	
1618509797.5702007	9.89	78.0	83.0	84.0	73.0	
1618509797.6263359	9.89	78.0	83.0	85.0	73.0	
1618509797.6853924	9.89	78.0	83.0	85.0	74.0	
1618509797.742517	9.89	78.0	84.0	85.0	74.0	
1618509797.8032546	10.206	78.0	83.0	85.0	74.0	
1618509797.8639011	10.206	78.0	83.0	85.0	74.0	
1618509797.9233897	10.206	78.0	83.0	85.0	74.0	
1618509797.9809735	10.206	78.0	84.0	85.0	74.0	
1618509798.040476	10.206	78.0	83.0	84.0	74.0	
1618509798.0994	10.206	78.0	83.0	84.0	74.0	
1618509798.1598446	10.206	78.0	83.0	85.0	74.0	
1618509798.2191346	10.206	78.0	83.0	84.0	74.0	
1618509798.2793753	10.206	78.0	83.0	84.0	74.0	
1618509798.3394418	10.206	78.0	83.0	84.0	74.0	
1618509798.3978226	10.206	78.0	83.0	84.0	73.0	
1618509798.4566329	10.206	78.0	84.0	84.0	73.0	
1618509798.5143855	10.206	78.0	84.0	85.0	74.0	
1618509798.572195	10.206	78.0	84.0	85.0	74.0	
1618509798.6310372	10.206	78.0	84.0	85.0	74.0	
1618509798.6909127	10.206	79.0	84.0	84.0	73.0	
1618509798.751674	10.206	78.0	84.0	85.0	73.0	
1618509798.8106306	10.061	78.0	83.0	85.0	73.0	
1618509798.8711348	10.061	78.0	83.0	85.0	73.0	
1618509798.928724	10.061	79.0	84.0	85.0	74.0	
1618509798.9867961	10.061	78.0	84.0	85.0	74.0	
1618509799.0438378	10.061	78.0	84.0	85.0	74.0	
1618509799.1035228	10.061	79.0	84.0	85.0	74.0	
1618509799.163014	10.061	78.0	83.0	84.0	73.0	
1618509799.2317028	10.061	77.0	82.0	83.0	72.0	
1618509799.2925715	10.061	76.0	82.0	83.0	72.0	
1618509799.353612	10.061	77.0	82.0	83.0	72.0	
1618509799.4130971	10.061	77.0	82.0	83.0	73.0	
1618509799.47398	10.061	78.0	82.0	83.0	73.0	
