time	W	temp4	temp5	temp6	temp7
1618508335.2120585	11.615	77.0	83.0	84.0	73.0	
1618508335.2689397	11.615	77.0	83.0	84.0	73.0	
1618508335.3252478	11.615	78.0	84.0	85.0	72.0	
1618508335.3783493	11.615	79.0	84.0	85.0	73.0	
1618508335.4342797	11.615	77.0	84.0	85.0	73.0	
1618508335.4904528	11.615	77.0	83.0	84.0	72.0	
1618508335.547426	11.615	77.0	83.0	84.0	72.0	
1618508335.6034083	11.615	76.0	82.0	83.0	72.0	
1618508335.6629324	11.615	76.0	82.0	83.0	72.0	
1618508335.7181144	11.615	78.0	83.0	84.0	73.0	
1618508335.7731524	11.615	78.0	84.0	84.0	73.0	
1618508335.8266797	11.115	78.0	84.0	85.0	73.0	
1618508335.8803253	11.115	79.0	84.0	85.0	73.0	
1618508335.9384556	11.115	78.0	84.0	84.0	73.0	
1618508335.9956465	11.115	77.0	83.0	84.0	72.0	
1618508336.051643	11.115	76.0	83.0	83.0	72.0	
1618508336.1069672	11.115	77.0	83.0	84.0	72.0	
1618508336.1641216	11.115	76.0	82.0	83.0	72.0	
1618508336.218631	11.115	78.0	83.0	84.0	73.0	
1618508336.2734754	11.115	78.0	84.0	85.0	73.0	
1618508336.3294058	11.115	78.0	84.0	85.0	73.0	
1618508336.384401	11.115	78.0	84.0	85.0	73.0	
1618508336.442794	11.115	78.0	84.0	84.0	73.0	
1618508336.5015092	11.115	77.0	83.0	84.0	72.0	
1618508336.5567417	11.115	77.0	83.0	84.0	72.0	
1618508336.614718	11.115	76.0	82.0	83.0	72.0	
1618508336.6720676	11.115	76.0	82.0	83.0	72.0	
1618508336.7294502	10.622	77.0	83.0	84.0	72.0	
1618508336.7855742	10.622	78.0	83.0	84.0	73.0	
1618508336.8443778	10.622	78.0	83.0	84.0	72.0	
1618508336.8991694	10.622	78.0	84.0	85.0	73.0	
1618508336.9544194	10.622	78.0	84.0	85.0	73.0	
1618508337.0114098	10.622	77.0	83.0	84.0	73.0	
1618508337.067412	10.622	77.0	83.0	84.0	72.0	
1618508337.122557	10.622	77.0	83.0	84.0	72.0	
1618508337.1795974	10.622	77.0	82.0	83.0	72.0	
1618508337.234209	10.622	78.0	83.0	85.0	73.0	
1618508337.2899318	10.622	78.0	83.0	85.0	73.0	
1618508337.3453975	10.622	78.0	84.0	84.0	73.0	
1618508337.4010553	10.622	78.0	84.0	85.0	74.0	
1618508337.4574132	10.622	78.0	84.0	85.0	74.0	
1618508337.5141232	10.622	77.0	84.0	84.0	72.0	
1618508337.5705528	10.622	77.0	83.0	84.0	73.0	
1618508337.62713	10.622	77.0	83.0	84.0	72.0	
1618508337.6842606	10.622	76.0	82.0	84.0	72.0	
1618508337.7444692	10.638	77.0	83.0	84.0	72.0	
1618508337.8016527	10.638	78.0	83.0	84.0	73.0	
1618508337.8575883	10.638	78.0	84.0	85.0	73.0	
1618508337.9142497	10.638	78.0	84.0	85.0	73.0	
1618508337.9700432	10.638	79.0	84.0	85.0	74.0	
1618508338.0252442	10.638	78.0	84.0	85.0	73.0	
1618508338.0831125	10.638	77.0	83.0	84.0	73.0	
1618508338.1390696	10.638	77.0	83.0	84.0	73.0	
1618508338.1983275	10.638	77.0	83.0	83.0	72.0	
1618508338.2553961	10.638	77.0	83.0	84.0	72.0	
1618508338.309428	10.638	78.0	84.0	85.0	73.0	
1618508338.3637574	10.638	78.0	84.0	85.0	73.0	
1618508338.4170191	10.638	79.0	85.0	86.0	73.0	
1618508338.4736185	10.638	79.0	84.0	85.0	74.0	
1618508338.5301995	10.638	78.0	84.0	85.0	73.0	
1618508338.5860105	10.638	78.0	83.0	84.0	73.0	
1618508338.6422431	10.638	77.0	82.0	84.0	72.0	
1618508338.7015169	10.638	77.0	82.0	84.0	72.0	
1618508338.7650385	11.401	77.0	82.0	83.0	72.0	
1618508338.821914	11.401	77.0	83.0	84.0	73.0	
1618508338.8783207	11.401	78.0	84.0	84.0	73.0	
1618508338.9341211	11.401	79.0	84.0	85.0	74.0	
1618508338.9896436	11.401	79.0	85.0	86.0	74.0	
1618508339.0481355	11.401	77.0	83.0	83.0	72.0	
1618508339.1089587	11.401	76.0	82.0	83.0	71.0	
1618508339.168381	11.401	75.0	81.0	82.0	71.0	
1618508339.2290623	11.401	75.0	80.0	81.0	71.0	
1618508339.2927017	11.401	75.0	80.0	82.0	71.0	
1618508339.3520417	11.401	75.0	81.0	82.0	71.0	
1618508339.4106297	11.401	76.0	81.0	82.0	71.0	
1618508339.4691818	11.401	76.0	81.0	81.0	71.0	
1618508339.5266318	11.401	76.0	81.0	82.0	71.0	
1618508339.5909224	11.401	76.0	80.0	82.0	71.0	
1618508339.6467822	11.401	75.0	81.0	82.0	71.0	
1618508339.70643	11.401	75.0	81.0	82.0	71.0	
1618508339.7627382	11.401	76.0	81.0	82.0	71.0	
1618508339.818301	9.538	76.0	81.0	82.0	71.0	
1618508339.8765416	9.538	76.0	81.0	81.0	71.0	
1618508339.9330149	9.538	76.0	81.0	82.0	71.0	
1618508339.9902735	9.538	76.0	81.0	82.0	71.0	
1618508340.046986	9.538	76.0	81.0	81.0	71.0	
1618508340.105003	9.538	76.0	81.0	82.0	71.0	
1618508340.16297	9.538	76.0	81.0	82.0	71.0	
1618508340.22219	9.538	76.0	81.0	82.0	71.0	
1618508340.2774801	9.538	76.0	81.0	82.0	71.0	
1618508340.3350854	9.538	76.0	81.0	82.0	71.0	
1618508340.3922977	9.538	75.0	81.0	82.0	71.0	
1618508340.4533484	9.538	75.0	81.0	82.0	71.0	
1618508340.5104816	9.538	76.0	81.0	82.0	71.0	
1618508340.572139	9.538	76.0	81.0	81.0	71.0	
1618508340.628019	9.538	76.0	81.0	82.0	71.0	
1618508340.6856291	9.538	76.0	81.0	81.0	71.0	
1618508340.7412117	9.993	76.0	81.0	82.0	71.0	
1618508340.7981162	9.993	76.0	81.0	82.0	71.0	
1618508340.854361	9.993	76.0	81.0	82.0	71.0	
1618508340.9108155	9.993	76.0	81.0	82.0	71.0	
1618508340.9663262	9.993	76.0	81.0	82.0	71.0	
1618508341.0239446	9.993	75.0	81.0	82.0	71.0	
1618508341.0796196	9.993	76.0	81.0	82.0	71.0	
1618508341.1371202	9.993	76.0	81.0	82.0	71.0	
1618508341.1932511	9.993	76.0	81.0	82.0	71.0	
1618508341.2521472	9.993	76.0	81.0	82.0	71.0	
1618508341.3100245	9.993	76.0	81.0	82.0	71.0	
1618508341.3687394	9.993	76.0	81.0	82.0	71.0	
1618508341.4258852	9.993	76.0	81.0	82.0	71.0	
1618508341.4837098	9.993	76.0	81.0	82.0	71.0	
1618508341.5406628	9.993	76.0	81.0	82.0	71.0	
1618508341.6006143	9.993	76.0	81.0	82.0	71.0	
1618508341.6574812	9.993	76.0	81.0	82.0	71.0	
1618508341.7142107	9.993	76.0	81.0	82.0	71.0	
1618508341.772323	9.87	76.0	81.0	82.0	71.0	
1618508341.829344	9.87	76.0	81.0	82.0	71.0	
1618508341.8860862	9.87	76.0	81.0	82.0	71.0	
1618508341.9466133	9.87	76.0	81.0	82.0	71.0	
1618508342.0018644	9.87	75.0	81.0	82.0	71.0	
1618508342.0590258	9.87	76.0	81.0	82.0	71.0	
1618508342.1177323	9.87	76.0	81.0	82.0	71.0	
1618508342.1758537	9.87	76.0	81.0	82.0	71.0	
1618508342.2349906	9.87	76.0	81.0	82.0	71.0	
1618508342.2941978	9.87	75.0	81.0	82.0	71.0	
1618508342.3503926	9.87	76.0	81.0	82.0	71.0	
1618508342.409094	9.87	75.0	81.0	82.0	71.0	
1618508342.4669652	9.87	75.0	81.0	82.0	71.0	
1618508342.5238824	9.87	75.0	81.0	82.0	71.0	
1618508342.5817442	9.87	76.0	81.0	82.0	71.0	
1618508342.6407962	9.87	75.0	81.0	82.0	71.0	
1618508342.6980035	9.87	76.0	81.0	82.0	71.0	
1618508342.75934	9.878	75.0	81.0	82.0	71.0	
1618508342.817993	9.878	75.0	81.0	81.0	71.0	
1618508342.8755178	9.878	76.0	81.0	82.0	71.0	
1618508342.934564	9.878	75.0	81.0	82.0	71.0	
1618508342.9943566	9.878	75.0	81.0	82.0	71.0	
1618508343.0496678	9.878	76.0	81.0	82.0	71.0	
1618508343.1068628	9.878	75.0	81.0	82.0	71.0	
1618508343.1652608	9.878	75.0	81.0	82.0	71.0	
1618508343.2261837	9.878	76.0	81.0	82.0	71.0	
1618508343.2829437	9.878	75.0	81.0	82.0	71.0	
1618508343.3431416	9.878	75.0	81.0	82.0	71.0	
1618508343.4016154	9.878	76.0	81.0	82.0	71.0	
1618508343.4580982	9.878	76.0	81.0	82.0	71.0	
1618508343.5162716	9.878	75.0	81.0	82.0	72.0	
1618508343.5750747	9.878	76.0	81.0	82.0	71.0	
1618508343.6318328	9.878	76.0	81.0	82.0	72.0	
1618508343.6898663	9.878	76.0	81.0	82.0	71.0	
1618508343.750438	9.878	76.0	81.0	82.0	71.0	
1618508343.8065085	9.813	76.0	81.0	82.0	71.0	
1618508343.8614545	9.813	76.0	81.0	82.0	71.0	
1618508343.9226365	9.813	75.0	81.0	82.0	71.0	
1618508343.977412	9.813	76.0	81.0	82.0	71.0	
1618508344.0346916	9.813	76.0	81.0	82.0	72.0	
1618508344.0947013	9.813	75.0	81.0	82.0	71.0	
1618508344.1524467	9.813	76.0	81.0	82.0	71.0	
1618508344.2139301	9.813	75.0	81.0	82.0	71.0	
1618508344.2719393	9.813	76.0	81.0	82.0	71.0	
1618508344.3294845	9.813	76.0	81.0	82.0	71.0	
1618508344.38639	9.813	76.0	81.0	82.0	72.0	
1618508344.4458616	9.813	76.0	81.0	82.0	71.0	
1618508344.503833	9.813	76.0	81.0	82.0	71.0	
